review_id,product_id,rating,review_text,sentiment,return_reason
REV-7308,PRD-5580,5,Review content for product PRD-5580. Overall rating 5/5.,Positive,None
REV-7309,PRD-6311,5,Review content for product PRD-6311. Overall rating 5/5.,Positive,None
REV-7310,PRD-6813,4,Review content for product PRD-6813. Overall rating 4/5.,Positive,None
REV-7311,PRD-6471,5,Review content for product PRD-6471. Overall rating 5/5.,Positive,None
REV-7312,PRD-5624,5,Review content for product PRD-5624. Overall rating 5/5.,Positive,None
REV-7313,PRD-5830,4,Review content for product PRD-5830. Overall rating 4/5.,Positive,None
REV-7314,PRD-5332,5,Review content for product PRD-5332. Overall rating 5/5.,Positive,None
REV-7315,PRD-7420,4,Review content for product PRD-7420. Overall rating 4/5.,Positive,None
REV-7316,PRD-6799,1,Review content for product PRD-6799. Overall rating 1/5.,Negative,Fit Size Issue
REV-7317,PRD-6453,4,Review content for product PRD-6453. Overall rating 4/5.,Positive,None
REV-7318,PRD-5256,2,Review content for product PRD-5256. Overall rating 2/5.,Negative,None
REV-7319,PRD-5136,5,Review content for product PRD-5136. Overall rating 5/5.,Positive,None
REV-7320,PRD-5542,5,Review content for product PRD-5542. Overall rating 5/5.,Positive,None
REV-7321,PRD-6843,3,Review content for product PRD-6843. Overall rating 3/5.,Neutral,Color Mismatch
REV-7322,PRD-5464,5,Review content for product PRD-5464. Overall rating 5/5.,Positive,None
REV-7323,PRD-7349,3,Review content for product PRD-7349. Overall rating 3/5.,Neutral,Delayed Delivery
REV-7324,PRD-5359,5,Review content for product PRD-5359. Overall rating 5/5.,Positive,None
REV-7325,PRD-7021,5,Review content for product PRD-7021. Overall rating 5/5.,Positive,None
REV-7326,PRD-6772,4,Review content for product PRD-6772. Overall rating 4/5.,Positive,None
REV-7327,PRD-5086,5,Review content for product PRD-5086. Overall rating 5/5.,Positive,None
REV-7328,PRD-5356,5,Review content for product PRD-5356. Overall rating 5/5.,Positive,None
REV-7329,PRD-5210,5,Review content for product PRD-5210. Overall rating 5/5.,Positive,None
REV-7330,PRD-6476,4,Review content for product PRD-6476. Overall rating 4/5.,Positive,None
REV-7331,PRD-5644,3,Review content for product PRD-5644. Overall rating 3/5.,Neutral,Delayed Delivery
REV-7332,PRD-5174,5,Review content for product PRD-5174. Overall rating 5/5.,Positive,None
REV-7333,PRD-5037,3,Review content for product PRD-5037. Overall rating 3/5.,Neutral,Color Mismatch
REV-7334,PRD-6421,5,Review content for product PRD-6421. Overall rating 5/5.,Positive,None
REV-7335,PRD-5120,5,Review content for product PRD-5120. Overall rating 5/5.,Positive,None
REV-7336,PRD-5968,2,Review content for product PRD-5968. Overall rating 2/5.,Negative,Fabric Defect
REV-7337,PRD-5543,3,Review content for product PRD-5543. Overall rating 3/5.,Neutral,Fabric Defect
REV-7338,PRD-6486,4,Review content for product PRD-6486. Overall rating 4/5.,Positive,None
REV-7339,PRD-6764,5,Review content for product PRD-6764. Overall rating 5/5.,Positive,None
REV-7340,PRD-7444,5,Review content for product PRD-7444. Overall rating 5/5.,Positive,None
REV-7341,PRD-5194,5,Review content for product PRD-5194. Overall rating 5/5.,Positive,None
REV-7342,PRD-6921,5,Review content for product PRD-6921. Overall rating 5/5.,Positive,None
REV-7343,PRD-5265,5,Review content for product PRD-5265. Overall rating 5/5.,Positive,None
REV-7344,PRD-6742,1,Review content for product PRD-6742. Overall rating 1/5.,Negative,Fabric Defect
REV-7345,PRD-7112,5,Review content for product PRD-7112. Overall rating 5/5.,Positive,None
REV-7346,PRD-7032,5,Review content for product PRD-7032. Overall rating 5/5.,Positive,None
REV-7347,PRD-5767,1,Review content for product PRD-5767. Overall rating 1/5.,Negative,None
REV-7348,PRD-7334,4,Review content for product PRD-7334. Overall rating 4/5.,Positive,None
REV-7349,PRD-5980,4,Review content for product PRD-5980. Overall rating 4/5.,Positive,None
REV-7350,PRD-7353,5,Review content for product PRD-7353. Overall rating 5/5.,Positive,None
REV-7351,PRD-5259,5,Review content for product PRD-5259. Overall rating 5/5.,Positive,None
REV-7352,PRD-6237,5,Review content for product PRD-6237. Overall rating 5/5.,Positive,None
REV-7353,PRD-6363,5,Review content for product PRD-6363. Overall rating 5/5.,Positive,None
REV-7354,PRD-5477,5,Review content for product PRD-5477. Overall rating 5/5.,Positive,None
REV-7355,PRD-6806,5,Review content for product PRD-6806. Overall rating 5/5.,Positive,None
REV-7356,PRD-7004,2,Review content for product PRD-7004. Overall rating 2/5.,Negative,None
REV-7357,PRD-5822,3,Review content for product PRD-5822. Overall rating 3/5.,Neutral,Damaged Packaging
REV-7358,PRD-5520,4,Review content for product PRD-5520. Overall rating 4/5.,Positive,None
REV-7359,PRD-6590,4,Review content for product PRD-6590. Overall rating 4/5.,Positive,None
REV-7360,PRD-5273,5,Review content for product PRD-5273. Overall rating 5/5.,Positive,None
REV-7361,PRD-6915,4,Review content for product PRD-6915. Overall rating 4/5.,Positive,None
REV-7362,PRD-5140,3,Review content for product PRD-5140. Overall rating 3/5.,Neutral,Damaged Packaging
REV-7363,PRD-7324,4,Review content for product PRD-7324. Overall rating 4/5.,Positive,None
REV-7364,PRD-7441,3,Review content for product PRD-7441. Overall rating 3/5.,Neutral,Delayed Delivery
REV-7365,PRD-6668,5,Review content for product PRD-6668. Overall rating 5/5.,Positive,None
REV-7366,PRD-7408,5,Review content for product PRD-7408. Overall rating 5/5.,Positive,None
REV-7367,PRD-5664,5,Review content for product PRD-5664. Overall rating 5/5.,Positive,None
REV-7368,PRD-6061,4,Review content for product PRD-6061. Overall rating 4/5.,Positive,None
REV-7369,PRD-6534,2,Review content for product PRD-6534. Overall rating 2/5.,Negative,Fit Size Issue
REV-7370,PRD-5743,5,Review content for product PRD-5743. Overall rating 5/5.,Positive,None
REV-7371,PRD-6889,3,Review content for product PRD-6889. Overall rating 3/5.,Neutral,None
REV-7372,PRD-7481,4,Review content for product PRD-7481. Overall rating 4/5.,Positive,None
REV-7373,PRD-7148,5,Review content for product PRD-7148. Overall rating 5/5.,Positive,None
REV-7374,PRD-6029,2,Review content for product PRD-6029. Overall rating 2/5.,Negative,Fabric Defect
REV-7375,PRD-6517,4,Review content for product PRD-6517. Overall rating 4/5.,Positive,None
REV-7376,PRD-6484,5,Review content for product PRD-6484. Overall rating 5/5.,Positive,None
REV-7377,PRD-5782,1,Review content for product PRD-5782. Overall rating 1/5.,Negative,Fit Size Issue
REV-7378,PRD-5149,5,Review content for product PRD-5149. Overall rating 5/5.,Positive,None
REV-7379,PRD-6542,5,Review content for product PRD-6542. Overall rating 5/5.,Positive,None
REV-7380,PRD-5163,5,Review content for product PRD-5163. Overall rating 5/5.,Positive,None
REV-7381,PRD-6351,5,Review content for product PRD-6351. Overall rating 5/5.,Positive,None
REV-7382,PRD-5970,3,Review content for product PRD-5970. Overall rating 3/5.,Neutral,Delayed Delivery
REV-7383,PRD-5118,3,Review content for product PRD-5118. Overall rating 3/5.,Neutral,Delayed Delivery
REV-7384,PRD-6394,5,Review content for product PRD-6394. Overall rating 5/5.,Positive,None
REV-7385,PRD-5699,3,Review content for product PRD-5699. Overall rating 3/5.,Neutral,Fabric Defect
REV-7386,PRD-7250,4,Review content for product PRD-7250. Overall rating 4/5.,Positive,None
REV-7387,PRD-6890,4,Review content for product PRD-6890. Overall rating 4/5.,Positive,None
REV-7388,PRD-6310,2,Review content for product PRD-6310. Overall rating 2/5.,Negative,Fit Size Issue
REV-7389,PRD-7168,5,Review content for product PRD-7168. Overall rating 5/5.,Positive,None
REV-7390,PRD-5457,3,Review content for product PRD-5457. Overall rating 3/5.,Neutral,Fit Size Issue
REV-7391,PRD-6606,5,Review content for product PRD-6606. Overall rating 5/5.,Positive,None
REV-7392,PRD-7066,2,Review content for product PRD-7066. Overall rating 2/5.,Negative,Fabric Defect
REV-7393,PRD-7189,5,Review content for product PRD-7189. Overall rating 5/5.,Positive,None
REV-7394,PRD-6776,4,Review content for product PRD-6776. Overall rating 4/5.,Positive,None
REV-7395,PRD-6792,5,Review content for product PRD-6792. Overall rating 5/5.,Positive,None
REV-7396,PRD-6715,5,Review content for product PRD-6715. Overall rating 5/5.,Positive,None
REV-7397,PRD-5690,5,Review content for product PRD-5690. Overall rating 5/5.,Positive,None
REV-7398,PRD-7105,5,Review content for product PRD-7105. Overall rating 5/5.,Positive,None
REV-7399,PRD-5666,5,Review content for product PRD-5666. Overall rating 5/5.,Positive,None
REV-7400,PRD-5516,4,Review content for product PRD-5516. Overall rating 4/5.,Positive,None
REV-7401,PRD-6073,2,Review content for product PRD-6073. Overall rating 2/5.,Negative,Fit Size Issue
REV-7402,PRD-6046,4,Review content for product PRD-6046. Overall rating 4/5.,Positive,None
REV-7403,PRD-5275,5,Review content for product PRD-5275. Overall rating 5/5.,Positive,None
REV-7404,PRD-5937,5,Review content for product PRD-5937. Overall rating 5/5.,Positive,None
REV-7405,PRD-7406,4,Review content for product PRD-7406. Overall rating 4/5.,Positive,None
REV-7406,PRD-5992,5,Review content for product PRD-5992. Overall rating 5/5.,Positive,None
REV-7407,PRD-6036,4,Review content for product PRD-6036. Overall rating 4/5.,Positive,None
REV-7408,PRD-6144,3,Review content for product PRD-6144. Overall rating 3/5.,Neutral,Color Mismatch
REV-7409,PRD-5930,4,Review content for product PRD-5930. Overall rating 4/5.,Positive,None
REV-7410,PRD-5892,4,Review content for product PRD-5892. Overall rating 4/5.,Positive,None
REV-7411,PRD-6279,5,Review content for product PRD-6279. Overall rating 5/5.,Positive,None
REV-7412,PRD-6495,3,Review content for product PRD-6495. Overall rating 3/5.,Neutral,Delayed Delivery
REV-7413,PRD-5273,2,Review content for product PRD-5273. Overall rating 2/5.,Negative,Delayed Delivery
REV-7414,PRD-6397,5,Review content for product PRD-6397. Overall rating 5/5.,Positive,None
REV-7415,PRD-6102,4,Review content for product PRD-6102. Overall rating 4/5.,Positive,None
REV-7416,PRD-6210,5,Review content for product PRD-6210. Overall rating 5/5.,Positive,None
REV-7417,PRD-7460,5,Review content for product PRD-7460. Overall rating 5/5.,Positive,None
REV-7418,PRD-6325,4,Review content for product PRD-6325. Overall rating 4/5.,Positive,None
REV-7419,PRD-7436,5,Review content for product PRD-7436. Overall rating 5/5.,Positive,None
REV-7420,PRD-5738,5,Review content for product PRD-5738. Overall rating 5/5.,Positive,None
REV-7421,PRD-6397,4,Review content for product PRD-6397. Overall rating 4/5.,Positive,None
REV-7422,PRD-6015,5,Review content for product PRD-6015. Overall rating 5/5.,Positive,None
REV-7423,PRD-5327,1,Review content for product PRD-5327. Overall rating 1/5.,Negative,Fabric Defect
REV-7424,PRD-7425,3,Review content for product PRD-7425. Overall rating 3/5.,Neutral,Delayed Delivery
REV-7425,PRD-5570,4,Review content for product PRD-5570. Overall rating 4/5.,Positive,None
REV-7426,PRD-6558,3,Review content for product PRD-6558. Overall rating 3/5.,Neutral,Fit Size Issue
REV-7427,PRD-7304,5,Review content for product PRD-7304. Overall rating 5/5.,Positive,None
REV-7428,PRD-7203,4,Review content for product PRD-7203. Overall rating 4/5.,Positive,None
REV-7429,PRD-5548,5,Review content for product PRD-5548. Overall rating 5/5.,Positive,None
REV-7430,PRD-7308,5,Review content for product PRD-7308. Overall rating 5/5.,Positive,None
REV-7431,PRD-5064,5,Review content for product PRD-5064. Overall rating 5/5.,Positive,None
REV-7432,PRD-7201,4,Review content for product PRD-7201. Overall rating 4/5.,Positive,None
REV-7433,PRD-5864,2,Review content for product PRD-5864. Overall rating 2/5.,Negative,Damaged Packaging
REV-7434,PRD-6816,5,Review content for product PRD-6816. Overall rating 5/5.,Positive,None
REV-7435,PRD-5494,2,Review content for product PRD-5494. Overall rating 2/5.,Negative,Color Mismatch
REV-7436,PRD-5058,4,Review content for product PRD-5058. Overall rating 4/5.,Positive,None
REV-7437,PRD-5830,5,Review content for product PRD-5830. Overall rating 5/5.,Positive,None
REV-7438,PRD-5243,5,Review content for product PRD-5243. Overall rating 5/5.,Positive,None
REV-7439,PRD-5013,5,Review content for product PRD-5013. Overall rating 5/5.,Positive,None
REV-7440,PRD-6617,3,Review content for product PRD-6617. Overall rating 3/5.,Neutral,None
REV-7441,PRD-5113,2,Review content for product PRD-5113. Overall rating 2/5.,Negative,Fabric Defect
REV-7442,PRD-5649,4,Review content for product PRD-5649. Overall rating 4/5.,Positive,None
REV-7443,PRD-6998,2,Review content for product PRD-6998. Overall rating 2/5.,Negative,Fit Size Issue
REV-7444,PRD-6279,4,Review content for product PRD-6279. Overall rating 4/5.,Positive,None
REV-7445,PRD-7191,4,Review content for product PRD-7191. Overall rating 4/5.,Positive,None
REV-7446,PRD-6288,5,Review content for product PRD-6288. Overall rating 5/5.,Positive,None
REV-7447,PRD-5854,2,Review content for product PRD-5854. Overall rating 2/5.,Negative,Fabric Defect
REV-7448,PRD-6978,1,Review content for product PRD-6978. Overall rating 1/5.,Negative,Delayed Delivery
REV-7449,PRD-6969,5,Review content for product PRD-6969. Overall rating 5/5.,Positive,None
REV-7450,PRD-5649,5,Review content for product PRD-5649. Overall rating 5/5.,Positive,None
REV-7451,PRD-6809,5,Review content for product PRD-6809. Overall rating 5/5.,Positive,None
REV-7452,PRD-5853,4,Review content for product PRD-5853. Overall rating 4/5.,Positive,None
REV-7453,PRD-5742,4,Review content for product PRD-5742. Overall rating 4/5.,Positive,None
REV-7454,PRD-7414,5,Review content for product PRD-7414. Overall rating 5/5.,Positive,None
REV-7455,PRD-6643,5,Review content for product PRD-6643. Overall rating 5/5.,Positive,None
REV-7456,PRD-6780,5,Review content for product PRD-6780. Overall rating 5/5.,Positive,None
REV-7457,PRD-6794,5,Review content for product PRD-6794. Overall rating 5/5.,Positive,None
REV-7458,PRD-6893,5,Review content for product PRD-6893. Overall rating 5/5.,Positive,None
REV-7459,PRD-7130,5,Review content for product PRD-7130. Overall rating 5/5.,Positive,None
REV-7460,PRD-5485,2,Review content for product PRD-5485. Overall rating 2/5.,Negative,Damaged Packaging
REV-7461,PRD-6789,5,Review content for product PRD-6789. Overall rating 5/5.,Positive,None
REV-7462,PRD-5297,3,Review content for product PRD-5297. Overall rating 3/5.,Neutral,Delayed Delivery
REV-7463,PRD-5745,1,Review content for product PRD-5745. Overall rating 1/5.,Negative,Color Mismatch
REV-7464,PRD-7465,5,Review content for product PRD-7465. Overall rating 5/5.,Positive,None
REV-7465,PRD-6542,5,Review content for product PRD-6542. Overall rating 5/5.,Positive,None
REV-7466,PRD-6426,4,Review content for product PRD-6426. Overall rating 4/5.,Positive,None
REV-7467,PRD-7303,5,Review content for product PRD-7303. Overall rating 5/5.,Positive,None
REV-7468,PRD-7260,5,Review content for product PRD-7260. Overall rating 5/5.,Positive,None
REV-7469,PRD-6541,5,Review content for product PRD-6541. Overall rating 5/5.,Positive,None
REV-7470,PRD-6799,4,Review content for product PRD-6799. Overall rating 4/5.,Positive,None
REV-7471,PRD-7147,4,Review content for product PRD-7147. Overall rating 4/5.,Positive,None
REV-7472,PRD-5902,5,Review content for product PRD-5902. Overall rating 5/5.,Positive,None
REV-7473,PRD-6477,3,Review content for product PRD-6477. Overall rating 3/5.,Neutral,Color Mismatch
REV-7474,PRD-7052,4,Review content for product PRD-7052. Overall rating 4/5.,Positive,None
REV-7475,PRD-6148,4,Review content for product PRD-6148. Overall rating 4/5.,Positive,None
REV-7476,PRD-7500,5,Review content for product PRD-7500. Overall rating 5/5.,Positive,None
REV-7477,PRD-5782,5,Review content for product PRD-5782. Overall rating 5/5.,Positive,None
REV-7478,PRD-6471,2,Review content for product PRD-6471. Overall rating 2/5.,Negative,None
REV-7479,PRD-6081,4,Review content for product PRD-6081. Overall rating 4/5.,Positive,None
REV-7480,PRD-6284,5,Review content for product PRD-6284. Overall rating 5/5.,Positive,None
REV-7481,PRD-6330,2,Review content for product PRD-6330. Overall rating 2/5.,Negative,Fit Size Issue
REV-7482,PRD-6908,5,Review content for product PRD-6908. Overall rating 5/5.,Positive,None
REV-7483,PRD-6890,5,Review content for product PRD-6890. Overall rating 5/5.,Positive,None
