inventory_log_id,store_id,product_id,warehouse_id,offline_stock_qty,online_stock_qty,reserved_qty,shrinkage_rate_pct,last_sync_timestamp,sync_status
INV-80260,STR-501,PRD-5260,WH-101,111,382,4,0.23,2026-07-30 20:19:20,Synced
INV-80261,STR-502,PRD-5261,WH-101,112,306,12,3.93,2026-07-30 20:19:20,Discrepancy Warning
INV-80262,STR-503,PRD-5262,WH-104,89,123,8,1.28,2026-07-30 20:19:20,Synced
INV-80263,STR-504,PRD-5263,WH-104,97,217,3,2.89,2026-07-30 20:19:20,Discrepancy Warning
INV-80264,STR-505,PRD-5264,WH-102,26,264,5,1.17,2026-07-30 20:19:20,Synced
INV-80265,STR-501,PRD-5265,WH-101,75,221,10,3.23,2026-07-30 20:19:20,Discrepancy Warning
INV-80266,STR-502,PRD-5266,WH-102,9,360,7,2.81,2026-07-30 20:19:20,Discrepancy Warning
INV-80267,STR-503,PRD-5267,WH-102,145,357,6,1.92,2026-07-30 20:19:20,Synced
INV-80268,STR-504,PRD-5268,WH-101,73,29,8,3.29,2026-07-30 20:19:20,Discrepancy Warning
INV-80269,STR-505,PRD-5269,WH-101,113,116,16,2.41,2026-07-30 20:19:20,Discrepancy Warning
INV-80270,STR-501,PRD-5270,WH-101,14,106,17,4.06,2026-07-30 20:19:20,Discrepancy Warning
INV-80271,STR-502,PRD-5271,WH-104,99,307,15,1.75,2026-07-30 20:19:20,Synced
INV-80272,STR-503,PRD-5272,WH-104,109,123,9,2.59,2026-07-30 20:19:20,Discrepancy Warning
INV-80273,STR-504,PRD-5273,WH-104,145,399,0,1.17,2026-07-30 20:19:20,Synced
INV-80274,STR-505,PRD-5274,WH-102,127,206,15,1.28,2026-07-30 20:19:20,Synced
INV-80275,STR-501,PRD-5275,WH-103,83,255,11,3.31,2026-07-30 20:19:20,Discrepancy Warning
INV-80276,STR-502,PRD-5276,WH-104,31,45,6,0.24,2026-07-30 20:19:20,Synced
INV-80277,STR-503,PRD-5277,WH-104,28,334,10,3.67,2026-07-30 20:19:20,Discrepancy Warning
INV-80278,STR-504,PRD-5278,WH-103,61,319,3,0.7,2026-07-30 20:19:20,Synced
INV-80279,STR-505,PRD-5279,WH-101,145,260,9,4.44,2026-07-30 20:19:20,Discrepancy Warning
INV-80280,STR-501,PRD-5280,WH-101,114,46,6,1.49,2026-07-30 20:19:20,Synced
INV-80281,STR-502,PRD-5281,WH-104,13,120,2,4.08,2026-07-30 20:19:20,Discrepancy Warning
INV-80282,STR-503,PRD-5282,WH-101,62,234,12,0.22,2026-07-30 20:19:20,Synced
INV-80283,STR-504,PRD-5283,WH-102,30,101,8,0.29,2026-07-30 20:19:20,Synced
INV-80284,STR-505,PRD-5284,WH-104,82,339,13,3.75,2026-07-30 20:19:20,Discrepancy Warning
INV-80285,STR-501,PRD-5285,WH-102,57,137,20,2.37,2026-07-30 20:19:20,Discrepancy Warning
INV-80286,STR-502,PRD-5286,WH-103,99,349,10,1.07,2026-07-30 20:19:20,Synced
INV-80287,STR-503,PRD-5287,WH-102,24,25,20,0.75,2026-07-30 20:19:20,Synced
INV-80288,STR-504,PRD-5288,WH-101,82,331,11,0.64,2026-07-30 20:19:20,Synced
INV-80289,STR-505,PRD-5289,WH-104,97,210,20,4.14,2026-07-30 20:19:20,Discrepancy Warning
INV-80290,STR-501,PRD-5290,WH-103,40,39,9,3.14,2026-07-30 20:19:20,Discrepancy Warning
INV-80291,STR-502,PRD-5291,WH-104,40,123,6,0.34,2026-07-30 20:19:20,Synced
INV-80292,STR-503,PRD-5292,WH-103,47,82,0,2.33,2026-07-30 20:19:20,Discrepancy Warning
INV-80293,STR-504,PRD-5293,WH-103,81,269,9,1.06,2026-07-30 20:19:20,Synced
INV-80294,STR-505,PRD-5294,WH-103,119,329,4,3.15,2026-07-30 20:19:20,Discrepancy Warning
INV-80295,STR-501,PRD-5295,WH-104,37,372,6,1.48,2026-07-30 20:19:20,Synced
INV-80296,STR-502,PRD-5296,WH-103,123,199,19,4.18,2026-07-30 20:19:20,Discrepancy Warning
INV-80297,STR-503,PRD-5297,WH-101,140,253,19,1.74,2026-07-30 20:19:20,Synced
INV-80298,STR-504,PRD-5298,WH-101,54,309,1,3.24,2026-07-30 20:19:20,Discrepancy Warning
INV-80299,STR-505,PRD-5299,WH-101,117,367,14,3.83,2026-07-30 20:19:20,Discrepancy Warning
INV-80300,STR-501,PRD-5300,WH-101,48,294,3,2.93,2026-07-30 20:19:20,Discrepancy Warning
INV-80301,STR-502,PRD-5301,WH-102,98,188,3,0.27,2026-07-30 20:19:20,Synced
INV-80302,STR-503,PRD-5302,WH-102,41,83,15,4.29,2026-07-30 20:19:20,Discrepancy Warning
INV-80303,STR-504,PRD-5303,WH-102,49,90,9,0.34,2026-07-30 20:19:20,Synced
INV-80304,STR-505,PRD-5304,WH-103,112,121,2,1.38,2026-07-30 20:19:20,Synced
INV-80305,STR-501,PRD-5305,WH-103,81,123,12,2.34,2026-07-30 20:19:20,Discrepancy Warning
INV-80306,STR-502,PRD-5306,WH-101,30,261,13,0.45,2026-07-30 20:19:20,Synced
INV-80307,STR-503,PRD-5307,WH-101,124,39,12,0.42,2026-07-30 20:19:20,Synced
INV-80308,STR-504,PRD-5308,WH-101,139,295,19,4.44,2026-07-30 20:19:20,Discrepancy Warning
INV-80309,STR-505,PRD-5309,WH-104,78,92,19,1.65,2026-07-30 20:19:20,Synced
INV-80310,STR-501,PRD-5310,WH-103,29,266,11,1.34,2026-07-30 20:19:20,Synced
INV-80311,STR-502,PRD-5311,WH-104,134,50,12,1.53,2026-07-30 20:19:20,Synced
INV-80312,STR-503,PRD-5312,WH-101,19,207,3,0.74,2026-07-30 20:19:20,Synced
INV-80313,STR-504,PRD-5313,WH-102,78,330,2,2.16,2026-07-30 20:19:20,Discrepancy Warning
INV-80314,STR-505,PRD-5314,WH-103,85,35,9,1.21,2026-07-30 20:19:20,Synced
INV-80315,STR-501,PRD-5315,WH-103,23,143,5,4.22,2026-07-30 20:19:20,Discrepancy Warning
INV-80316,STR-502,PRD-5316,WH-101,114,251,7,0.78,2026-07-30 20:19:20,Synced
INV-80317,STR-503,PRD-5317,WH-103,80,91,16,3.39,2026-07-30 20:19:20,Discrepancy Warning
INV-80318,STR-504,PRD-5318,WH-101,87,327,12,1.95,2026-07-30 20:19:20,Synced
INV-80319,STR-505,PRD-5319,WH-104,11,297,9,2.04,2026-07-30 20:19:20,Discrepancy Warning
INV-80320,STR-501,PRD-5320,WH-101,47,267,8,1.34,2026-07-30 20:19:20,Synced
INV-80321,STR-502,PRD-5321,WH-104,27,17,13,0.35,2026-07-30 20:19:20,Synced
INV-80322,STR-503,PRD-5322,WH-102,108,75,1,4.1,2026-07-30 20:19:20,Discrepancy Warning
INV-80323,STR-504,PRD-5323,WH-103,32,103,9,2.07,2026-07-30 20:19:20,Discrepancy Warning
INV-80324,STR-505,PRD-5324,WH-103,117,116,14,3.74,2026-07-30 20:19:20,Discrepancy Warning
INV-80325,STR-501,PRD-5325,WH-103,142,62,15,1.04,2026-07-30 20:19:20,Synced
INV-80326,STR-502,PRD-5326,WH-102,49,135,13,3.11,2026-07-30 20:19:20,Discrepancy Warning
INV-80327,STR-503,PRD-5327,WH-102,29,67,19,0.33,2026-07-30 20:19:20,Synced
INV-80328,STR-504,PRD-5328,WH-101,38,16,17,2.34,2026-07-30 20:19:20,Discrepancy Warning
INV-80329,STR-505,PRD-5329,WH-101,107,241,16,2.51,2026-07-30 20:19:20,Discrepancy Warning
INV-80330,STR-501,PRD-5330,WH-102,141,69,5,0.47,2026-07-30 20:19:20,Synced
INV-80331,STR-502,PRD-5331,WH-102,15,42,20,1.96,2026-07-30 20:19:20,Synced
INV-80332,STR-503,PRD-5332,WH-102,113,238,19,0.24,2026-07-30 20:19:20,Synced
INV-80333,STR-504,PRD-5333,WH-101,61,181,12,1.2,2026-07-30 20:19:20,Synced
INV-80334,STR-505,PRD-5334,WH-104,150,377,1,1.72,2026-07-30 20:19:20,Synced
INV-80335,STR-501,PRD-5335,WH-104,147,371,14,3.61,2026-07-30 20:19:20,Discrepancy Warning
INV-80336,STR-502,PRD-5336,WH-104,16,70,14,2.96,2026-07-30 20:19:20,Discrepancy Warning
INV-80337,STR-503,PRD-5337,WH-102,34,375,8,4.4,2026-07-30 20:19:20,Discrepancy Warning
INV-80338,STR-504,PRD-5338,WH-104,44,38,14,0.68,2026-07-30 20:19:20,Synced
INV-80339,STR-505,PRD-5339,WH-103,87,215,7,3.27,2026-07-30 20:19:20,Discrepancy Warning
INV-80340,STR-501,PRD-5340,WH-102,106,151,12,1.19,2026-07-30 20:19:20,Synced
INV-80341,STR-502,PRD-5341,WH-103,132,320,0,2.82,2026-07-30 20:19:20,Discrepancy Warning
INV-80342,STR-503,PRD-5342,WH-102,59,343,2,3.27,2026-07-30 20:19:20,Discrepancy Warning
INV-80343,STR-504,PRD-5343,WH-101,13,154,7,2.04,2026-07-30 20:19:20,Discrepancy Warning
INV-80344,STR-505,PRD-5344,WH-104,90,185,8,0.27,2026-07-30 20:19:20,Synced
INV-80345,STR-501,PRD-5345,WH-104,124,22,2,3.55,2026-07-30 20:19:20,Discrepancy Warning
INV-80346,STR-502,PRD-5346,WH-104,105,203,8,2.59,2026-07-30 20:19:20,Discrepancy Warning
INV-80347,STR-503,PRD-5347,WH-103,52,191,13,2.3,2026-07-30 20:19:20,Discrepancy Warning
INV-80348,STR-504,PRD-5348,WH-102,21,65,19,4.26,2026-07-30 20:19:20,Discrepancy Warning
INV-80349,STR-505,PRD-5349,WH-104,112,330,18,2.73,2026-07-30 20:19:20,Discrepancy Warning
INV-80350,STR-501,PRD-5350,WH-103,92,347,18,3.66,2026-07-30 20:19:20,Discrepancy Warning
INV-80351,STR-502,PRD-5351,WH-104,104,104,11,0.79,2026-07-30 20:19:20,Synced
INV-80352,STR-503,PRD-5352,WH-102,15,55,17,1.2,2026-07-30 20:19:20,Synced
INV-80353,STR-504,PRD-5353,WH-102,127,90,0,2.09,2026-07-30 20:19:20,Discrepancy Warning
INV-80354,STR-505,PRD-5354,WH-101,131,313,20,1.77,2026-07-30 20:19:20,Synced
INV-80355,STR-501,PRD-5355,WH-104,82,86,10,1.64,2026-07-30 20:19:20,Synced
INV-80356,STR-502,PRD-5356,WH-101,41,149,16,1.09,2026-07-30 20:19:20,Synced
INV-80357,STR-503,PRD-5357,WH-102,59,126,6,1.57,2026-07-30 20:19:20,Synced
INV-80358,STR-504,PRD-5358,WH-104,140,80,16,3.15,2026-07-30 20:19:20,Discrepancy Warning
INV-80359,STR-505,PRD-5359,WH-102,74,378,4,1.4,2026-07-30 20:19:20,Synced
INV-80360,STR-501,PRD-5360,WH-103,87,198,3,0.99,2026-07-30 20:19:20,Synced
INV-80361,STR-502,PRD-5361,WH-104,74,276,20,1.89,2026-07-30 20:19:20,Synced
INV-80362,STR-503,PRD-5362,WH-101,114,348,2,3.75,2026-07-30 20:19:20,Discrepancy Warning
INV-80363,STR-504,PRD-5363,WH-104,107,143,2,0.46,2026-07-30 20:19:20,Synced
INV-80364,STR-505,PRD-5364,WH-104,5,31,7,3.52,2026-07-30 20:19:20,Discrepancy Warning
INV-80365,STR-501,PRD-5365,WH-103,70,274,20,1.46,2026-07-30 20:19:20,Synced
INV-80366,STR-502,PRD-5366,WH-103,86,169,17,0.49,2026-07-30 20:19:20,Synced
INV-80367,STR-503,PRD-5367,WH-103,118,148,11,0.66,2026-07-30 20:19:20,Synced
INV-80368,STR-504,PRD-5368,WH-104,143,145,16,1.69,2026-07-30 20:19:20,Synced
INV-80369,STR-505,PRD-5369,WH-101,144,253,1,2.32,2026-07-30 20:19:20,Discrepancy Warning
INV-80370,STR-501,PRD-5370,WH-104,41,264,1,1.06,2026-07-30 20:19:20,Synced
INV-80371,STR-502,PRD-5371,WH-103,81,313,0,4.35,2026-07-30 20:19:20,Discrepancy Warning
INV-80372,STR-503,PRD-5372,WH-104,101,14,17,2.92,2026-07-30 20:19:20,Discrepancy Warning
INV-80373,STR-504,PRD-5373,WH-101,150,102,12,3.31,2026-07-30 20:19:20,Discrepancy Warning
INV-80374,STR-505,PRD-5374,WH-104,107,358,6,4.36,2026-07-30 20:19:20,Discrepancy Warning
INV-80375,STR-501,PRD-5375,WH-102,80,221,16,2.36,2026-07-30 20:19:20,Discrepancy Warning
INV-80376,STR-502,PRD-5376,WH-102,150,123,11,1.52,2026-07-30 20:19:20,Synced
INV-80377,STR-503,PRD-5377,WH-103,42,109,11,3.77,2026-07-30 20:19:20,Discrepancy Warning
INV-80378,STR-504,PRD-5378,WH-103,74,265,11,3.51,2026-07-30 20:19:20,Discrepancy Warning
INV-80379,STR-505,PRD-5379,WH-104,140,152,16,3.79,2026-07-30 20:19:20,Discrepancy Warning
INV-80380,STR-501,PRD-5380,WH-103,65,348,12,2.81,2026-07-30 20:19:20,Discrepancy Warning
INV-80381,STR-502,PRD-5381,WH-102,137,84,13,4.31,2026-07-30 20:19:20,Discrepancy Warning
INV-80382,STR-503,PRD-5382,WH-104,127,208,17,2.73,2026-07-30 20:19:20,Discrepancy Warning
INV-80383,STR-504,PRD-5383,WH-103,72,87,18,0.75,2026-07-30 20:19:20,Synced
INV-80384,STR-505,PRD-5384,WH-104,122,122,9,0.6,2026-07-30 20:19:20,Synced
INV-80385,STR-501,PRD-5385,WH-103,107,199,8,3.97,2026-07-30 20:19:20,Discrepancy Warning
INV-80386,STR-502,PRD-5386,WH-103,120,125,20,0.43,2026-07-30 20:19:20,Synced
INV-80387,STR-503,PRD-5387,WH-101,126,152,18,2.24,2026-07-30 20:19:20,Discrepancy Warning
INV-80388,STR-504,PRD-5388,WH-104,61,390,11,1.96,2026-07-30 20:19:20,Synced
INV-80389,STR-505,PRD-5389,WH-101,125,289,0,1.11,2026-07-30 20:19:20,Synced
INV-80390,STR-501,PRD-5390,WH-104,139,256,11,1.64,2026-07-30 20:19:20,Synced
INV-80391,STR-502,PRD-5391,WH-102,147,375,0,1.51,2026-07-30 20:19:20,Synced
INV-80392,STR-503,PRD-5392,WH-104,75,388,2,0.29,2026-07-30 20:19:20,Synced
INV-80393,STR-504,PRD-5393,WH-101,77,283,9,3.47,2026-07-30 20:19:20,Discrepancy Warning
INV-80394,STR-505,PRD-5394,WH-103,150,307,7,0.66,2026-07-30 20:19:20,Synced
INV-80395,STR-501,PRD-5395,WH-104,143,137,1,3.33,2026-07-30 20:19:20,Discrepancy Warning
INV-80396,STR-502,PRD-5396,WH-101,33,368,8,2.01,2026-07-30 20:19:20,Discrepancy Warning
INV-80397,STR-503,PRD-5397,WH-103,112,395,12,3.21,2026-07-30 20:19:20,Discrepancy Warning
INV-80398,STR-504,PRD-5398,WH-103,121,69,14,2.74,2026-07-30 20:19:20,Discrepancy Warning
INV-80399,STR-505,PRD-5399,WH-101,122,24,10,3.77,2026-07-30 20:19:20,Discrepancy Warning
INV-80400,STR-501,PRD-5400,WH-101,21,296,17,0.45,2026-07-30 20:19:20,Synced
INV-80401,STR-502,PRD-5401,WH-102,38,183,18,2.12,2026-07-30 20:19:20,Discrepancy Warning
INV-80402,STR-503,PRD-5402,WH-104,115,278,15,3.11,2026-07-30 20:19:20,Discrepancy Warning
INV-80403,STR-504,PRD-5403,WH-103,92,390,11,1.85,2026-07-30 20:19:20,Synced
INV-80404,STR-505,PRD-5404,WH-101,14,387,19,4.23,2026-07-30 20:19:20,Discrepancy Warning
INV-80405,STR-501,PRD-5405,WH-104,62,81,8,2.37,2026-07-30 20:19:20,Discrepancy Warning
INV-80406,STR-502,PRD-5406,WH-101,79,96,8,0.71,2026-07-30 20:19:20,Synced
INV-80407,STR-503,PRD-5407,WH-104,54,339,20,3.16,2026-07-30 20:19:20,Discrepancy Warning
INV-80408,STR-504,PRD-5408,WH-103,61,152,11,2.13,2026-07-30 20:19:20,Discrepancy Warning
INV-80409,STR-505,PRD-5409,WH-104,75,215,7,2.37,2026-07-30 20:19:20,Discrepancy Warning
INV-80410,STR-501,PRD-5410,WH-101,146,339,3,1.12,2026-07-30 20:19:20,Synced
INV-80411,STR-502,PRD-5411,WH-101,43,175,10,1.29,2026-07-30 20:19:20,Synced
INV-80412,STR-503,PRD-5412,WH-104,73,330,12,1.62,2026-07-30 20:19:20,Synced
INV-80413,STR-504,PRD-5413,WH-101,59,350,5,3.04,2026-07-30 20:19:20,Discrepancy Warning
INV-80414,STR-505,PRD-5414,WH-101,141,98,0,3.14,2026-07-30 20:19:20,Discrepancy Warning
INV-80415,STR-501,PRD-5415,WH-102,149,244,7,3.89,2026-07-30 20:19:20,Discrepancy Warning
INV-80416,STR-502,PRD-5416,WH-103,10,27,10,4.29,2026-07-30 20:19:20,Discrepancy Warning
INV-80417,STR-503,PRD-5417,WH-102,94,92,15,3.17,2026-07-30 20:19:20,Discrepancy Warning
INV-80418,STR-504,PRD-5418,WH-102,150,214,11,0.37,2026-07-30 20:19:20,Synced
INV-80419,STR-505,PRD-5419,WH-102,75,156,15,1.73,2026-07-30 20:19:20,Synced
INV-80420,STR-501,PRD-5420,WH-101,115,134,0,2.71,2026-07-30 20:19:20,Discrepancy Warning
INV-80421,STR-502,PRD-5421,WH-101,143,115,17,2.25,2026-07-30 20:19:20,Discrepancy Warning
INV-80422,STR-503,PRD-5422,WH-103,55,88,4,1.02,2026-07-30 20:19:20,Synced
INV-80423,STR-504,PRD-5423,WH-103,39,85,3,0.24,2026-07-30 20:19:20,Synced
INV-80424,STR-505,PRD-5424,WH-101,142,83,20,4.23,2026-07-30 20:19:20,Discrepancy Warning
INV-80425,STR-501,PRD-5425,WH-102,140,234,1,0.97,2026-07-30 20:19:20,Synced
INV-80426,STR-502,PRD-5426,WH-101,149,231,4,2.98,2026-07-30 20:19:20,Discrepancy Warning
INV-80427,STR-503,PRD-5427,WH-102,9,205,20,1.13,2026-07-30 20:19:20,Synced
INV-80428,STR-504,PRD-5428,WH-103,51,32,11,4.47,2026-07-30 20:19:20,Discrepancy Warning
INV-80429,STR-505,PRD-5429,WH-101,14,199,19,0.82,2026-07-30 20:19:20,Synced
INV-80430,STR-501,PRD-5430,WH-103,141,242,19,0.2,2026-07-30 20:19:20,Synced
INV-80431,STR-502,PRD-5431,WH-101,110,289,4,3.88,2026-07-30 20:19:20,Discrepancy Warning
INV-80432,STR-503,PRD-5432,WH-101,80,203,19,2.67,2026-07-30 20:19:20,Discrepancy Warning
INV-80433,STR-504,PRD-5433,WH-103,56,323,18,4.37,2026-07-30 20:19:20,Discrepancy Warning
INV-80434,STR-505,PRD-5434,WH-101,8,266,8,4.18,2026-07-30 20:19:20,Discrepancy Warning
INV-80435,STR-501,PRD-5435,WH-103,106,83,2,4.36,2026-07-30 20:19:20,Discrepancy Warning
INV-80436,STR-502,PRD-5436,WH-102,83,225,3,0.91,2026-07-30 20:19:20,Synced
INV-80437,STR-503,PRD-5437,WH-101,97,145,5,0.26,2026-07-30 20:19:20,Synced
INV-80438,STR-504,PRD-5438,WH-103,79,164,0,1.35,2026-07-30 20:19:20,Synced
INV-80439,STR-505,PRD-5439,WH-101,55,60,11,1.82,2026-07-30 20:19:20,Synced
INV-80440,STR-501,PRD-5440,WH-101,59,50,16,0.95,2026-07-30 20:19:20,Synced
INV-80441,STR-502,PRD-5441,WH-103,89,55,2,3.92,2026-07-30 20:19:20,Discrepancy Warning
INV-80442,STR-503,PRD-5442,WH-102,78,322,19,2.41,2026-07-30 20:19:20,Discrepancy Warning
INV-80443,STR-504,PRD-5443,WH-103,34,309,3,3.25,2026-07-30 20:19:20,Discrepancy Warning
INV-80444,STR-505,PRD-5444,WH-101,135,100,2,4.42,2026-07-30 20:19:20,Discrepancy Warning
INV-80445,STR-501,PRD-5445,WH-101,134,260,19,4.46,2026-07-30 20:19:20,Discrepancy Warning
INV-80446,STR-502,PRD-5446,WH-104,134,11,7,4.14,2026-07-30 20:19:20,Discrepancy Warning
INV-80447,STR-503,PRD-5447,WH-102,83,189,5,1.88,2026-07-30 20:19:20,Synced
INV-80448,STR-504,PRD-5448,WH-102,22,197,19,1.48,2026-07-30 20:19:20,Synced
INV-80449,STR-505,PRD-5449,WH-102,64,236,14,1.07,2026-07-30 20:19:20,Synced
INV-80450,STR-501,PRD-5450,WH-104,73,56,7,1.76,2026-07-30 20:19:20,Synced
INV-80451,STR-502,PRD-5451,WH-103,54,36,8,1.14,2026-07-30 20:19:20,Synced
INV-80452,STR-503,PRD-5452,WH-102,122,125,3,1.76,2026-07-30 20:19:20,Synced
INV-80453,STR-504,PRD-5453,WH-104,27,304,1,1.43,2026-07-30 20:19:20,Synced
INV-80454,STR-505,PRD-5454,WH-102,67,345,12,4.27,2026-07-30 20:19:20,Discrepancy Warning
INV-80455,STR-501,PRD-5455,WH-103,105,256,14,2.43,2026-07-30 20:19:20,Discrepancy Warning
INV-80456,STR-502,PRD-5456,WH-103,127,157,8,2.26,2026-07-30 20:19:20,Discrepancy Warning
INV-80457,STR-503,PRD-5457,WH-102,111,210,7,1.67,2026-07-30 20:19:20,Synced
INV-80458,STR-504,PRD-5458,WH-104,37,14,18,3.01,2026-07-30 20:19:20,Discrepancy Warning
INV-80459,STR-505,PRD-5459,WH-103,74,300,8,0.22,2026-07-30 20:19:20,Synced
INV-80460,STR-501,PRD-5460,WH-103,39,354,4,1.86,2026-07-30 20:19:20,Synced
INV-80461,STR-502,PRD-5461,WH-101,105,343,3,3.58,2026-07-30 20:19:20,Discrepancy Warning
INV-80462,STR-503,PRD-5462,WH-101,21,125,14,1.89,2026-07-30 20:19:20,Synced
INV-80463,STR-504,PRD-5463,WH-102,68,314,0,1.01,2026-07-30 20:19:20,Synced
INV-80464,STR-505,PRD-5464,WH-103,13,175,8,0.65,2026-07-30 20:19:20,Synced
INV-80465,STR-501,PRD-5465,WH-102,137,106,4,1.87,2026-07-30 20:19:20,Synced
INV-80466,STR-502,PRD-5466,WH-102,144,21,16,3.76,2026-07-30 20:19:20,Discrepancy Warning
INV-80467,STR-503,PRD-5467,WH-103,86,189,3,2.81,2026-07-30 20:19:20,Discrepancy Warning
INV-80468,STR-504,PRD-5468,WH-101,130,254,20,1.01,2026-07-30 20:19:20,Synced
INV-80469,STR-505,PRD-5469,WH-103,91,54,14,2.05,2026-07-30 20:19:20,Discrepancy Warning
INV-80470,STR-501,PRD-5470,WH-102,40,306,8,3.21,2026-07-30 20:19:20,Discrepancy Warning
INV-80471,STR-502,PRD-5471,WH-104,48,203,18,1.62,2026-07-30 20:19:20,Synced
INV-80472,STR-503,PRD-5472,WH-102,43,296,9,4.15,2026-07-30 20:19:20,Discrepancy Warning
INV-80473,STR-504,PRD-5473,WH-104,44,395,19,1.19,2026-07-30 20:19:20,Synced
INV-80474,STR-505,PRD-5474,WH-104,146,353,0,2.5,2026-07-30 20:19:20,Discrepancy Warning
INV-80475,STR-501,PRD-5475,WH-103,76,305,1,4.2,2026-07-30 20:19:20,Discrepancy Warning
INV-80476,STR-502,PRD-5476,WH-104,66,364,6,4.25,2026-07-30 20:19:20,Discrepancy Warning
INV-80477,STR-503,PRD-5477,WH-103,87,206,3,1.44,2026-07-30 20:19:20,Synced
INV-80478,STR-504,PRD-5478,WH-102,16,175,7,4.42,2026-07-30 20:19:20,Discrepancy Warning
INV-80479,STR-505,PRD-5479,WH-103,19,293,12,3.87,2026-07-30 20:19:20,Discrepancy Warning
INV-80480,STR-501,PRD-5480,WH-102,68,356,17,1.12,2026-07-30 20:19:20,Synced
INV-80481,STR-502,PRD-5481,WH-102,88,14,11,3.08,2026-07-30 20:19:20,Discrepancy Warning
INV-80482,STR-503,PRD-5482,WH-103,96,14,20,0.28,2026-07-30 20:19:20,Synced
INV-80483,STR-504,PRD-5483,WH-102,54,25,20,4.29,2026-07-30 20:19:20,Discrepancy Warning
INV-80484,STR-505,PRD-5484,WH-104,61,374,19,4.27,2026-07-30 20:19:20,Discrepancy Warning
INV-80485,STR-501,PRD-5485,WH-103,114,288,11,1.59,2026-07-30 20:19:20,Synced
INV-80486,STR-502,PRD-5486,WH-104,24,76,12,3.41,2026-07-30 20:19:20,Discrepancy Warning
INV-80487,STR-503,PRD-5487,WH-102,15,377,3,3.21,2026-07-30 20:19:20,Discrepancy Warning
INV-80488,STR-504,PRD-5488,WH-103,11,136,20,3.86,2026-07-30 20:19:20,Discrepancy Warning
INV-80489,STR-505,PRD-5489,WH-102,73,124,3,1.53,2026-07-30 20:19:20,Synced
INV-80490,STR-501,PRD-5490,WH-103,115,70,19,1.77,2026-07-30 20:19:20,Synced
INV-80491,STR-502,PRD-5491,WH-104,56,142,10,0.84,2026-07-30 20:19:20,Synced
INV-80492,STR-503,PRD-5492,WH-104,41,103,20,3.84,2026-07-30 20:19:20,Discrepancy Warning
INV-80493,STR-504,PRD-5493,WH-101,15,219,6,0.59,2026-07-30 20:19:20,Synced
INV-80494,STR-505,PRD-5494,WH-101,75,352,11,1.49,2026-07-30 20:19:20,Synced
INV-80495,STR-501,PRD-5495,WH-104,116,86,12,3.82,2026-07-30 20:19:20,Discrepancy Warning
INV-80496,STR-502,PRD-5496,WH-103,122,230,16,3.13,2026-07-30 20:19:20,Discrepancy Warning
INV-80497,STR-503,PRD-5497,WH-103,118,190,12,2.32,2026-07-30 20:19:20,Discrepancy Warning
INV-80498,STR-504,PRD-5498,WH-104,115,286,18,0.39,2026-07-30 20:19:20,Synced
INV-80499,STR-505,PRD-5499,WH-103,58,137,15,4.2,2026-07-30 20:19:20,Discrepancy Warning
INV-80500,STR-501,PRD-5500,WH-103,150,393,14,1.08,2026-07-30 20:19:20,Synced
INV-80501,STR-502,PRD-5501,WH-101,84,39,6,3.22,2026-07-30 20:19:20,Discrepancy Warning
INV-80502,STR-503,PRD-5502,WH-101,55,45,18,2.91,2026-07-30 20:19:20,Discrepancy Warning
INV-80503,STR-504,PRD-5503,WH-104,122,287,8,1.42,2026-07-30 20:19:20,Synced
INV-80504,STR-505,PRD-5504,WH-104,69,365,12,3.96,2026-07-30 20:19:20,Discrepancy Warning
INV-80505,STR-501,PRD-5505,WH-101,62,235,4,2.35,2026-07-30 20:19:20,Discrepancy Warning
INV-80506,STR-502,PRD-5506,WH-104,82,388,13,4.35,2026-07-30 20:19:20,Discrepancy Warning
INV-80507,STR-503,PRD-5507,WH-103,15,151,12,2.94,2026-07-30 20:19:20,Discrepancy Warning
INV-80508,STR-504,PRD-5508,WH-101,77,183,11,0.68,2026-07-30 20:19:20,Synced
INV-80509,STR-505,PRD-5509,WH-101,98,156,19,4.01,2026-07-30 20:19:20,Discrepancy Warning
INV-80510,STR-501,PRD-5510,WH-104,35,41,6,3.37,2026-07-30 20:19:20,Discrepancy Warning
INV-80511,STR-502,PRD-5511,WH-104,117,251,12,2.61,2026-07-30 20:19:20,Discrepancy Warning
INV-80512,STR-503,PRD-5512,WH-104,142,304,11,3.0,2026-07-30 20:19:20,Discrepancy Warning
INV-80513,STR-504,PRD-5513,WH-103,54,98,20,2.82,2026-07-30 20:19:20,Discrepancy Warning
INV-80514,STR-505,PRD-5514,WH-102,140,210,2,1.2,2026-07-30 20:19:20,Synced
INV-80515,STR-501,PRD-5515,WH-101,66,163,7,4.38,2026-07-30 20:19:20,Discrepancy Warning
INV-80516,STR-502,PRD-5516,WH-104,55,279,11,3.82,2026-07-30 20:19:20,Discrepancy Warning
INV-80517,STR-503,PRD-5517,WH-104,73,316,6,4.28,2026-07-30 20:19:20,Discrepancy Warning
INV-80518,STR-504,PRD-5518,WH-101,103,114,15,0.38,2026-07-30 20:19:20,Synced
INV-80519,STR-505,PRD-5519,WH-104,83,317,10,3.8,2026-07-30 20:19:20,Discrepancy Warning
INV-80520,STR-501,PRD-5520,WH-102,91,340,17,4.18,2026-07-30 20:19:20,Discrepancy Warning
