order_id,store_id,order_date,channel,product_id,quantity,unit_price_inr,total_amount_inr,shipping_cost_inr,payment_method,order_status,escrow_txn_id
ORD-10237,STR-503,2025-01-26,Shopify Storefront,PRD-7315,4,699,2796,120,Net Banking,Delivered,ESC-30237
ORD-10238,STR-504,2025-09-17,Flipkart,PRD-5122,2,499,998,180,UPI,Delivered,ESC-30238
ORD-10239,STR-505,2026-02-17,POS Counter,PRD-6801,3,1499,4497,0,Cash,In-Transit,ESC-30239
ORD-10240,STR-501,2026-03-24,POS Counter,PRD-5324,3,2499,7497,0,Cash,Delivered,ESC-30240
ORD-10241,STR-502,2025-09-04,POS Counter,PRD-6946,1,499,499,0,Cash,Delivered,ESC-30241
ORD-10242,STR-503,2025-09-30,Flipkart,PRD-6700,4,499,1996,120,Net Banking,Delivered,ESC-30242
ORD-10243,STR-504,2025-04-30,Shopify Storefront,PRD-6831,4,3499,13996,150,UPI,Returned,ESC-30243
ORD-10244,STR-505,2025-08-30,Myntra,PRD-7262,1,3499,3499,180,Net Banking,Delivered,ESC-30244
ORD-10245,STR-501,2025-03-09,Amazon IN,PRD-5706,1,999,999,180,UPI,Delivered,ESC-30245
ORD-10246,STR-502,2026-05-24,Flipkart,PRD-7483,4,3499,13996,90,UPI,Delivered,ESC-30246
ORD-10247,STR-503,2026-03-01,Flipkart,PRD-7470,3,499,1497,150,COD,Returned,ESC-30247
ORD-10248,STR-504,2025-10-21,Shopify Storefront,PRD-6987,4,2499,9996,120,Credit Card,Delivered,ESC-30248
ORD-10249,STR-505,2026-03-24,POS Counter,PRD-5864,3,2499,7497,0,Cash,Delivered,ESC-30249
ORD-10250,STR-501,2025-04-27,Myntra,PRD-6828,1,499,499,120,Credit Card,In-Transit,ESC-30250
ORD-10251,STR-502,2026-04-24,Shopify Storefront,PRD-7112,4,2499,9996,90,UPI,Delivered,ESC-30251
ORD-10252,STR-503,2025-01-29,Instagram DM,PRD-6063,1,2499,2499,60,Credit Card,Delivered,ESC-30252
ORD-10253,STR-504,2025-04-25,Shopify Storefront,PRD-6821,1,3499,3499,180,Net Banking,Returned,ESC-30253
ORD-10254,STR-505,2026-02-13,Amazon IN,PRD-6246,2,699,1398,60,COD,Returned,ESC-30254
ORD-10255,STR-501,2026-03-27,Myntra,PRD-6532,4,499,1996,180,Credit Card,Delivered,ESC-30255
ORD-10256,STR-502,2025-02-17,Flipkart,PRD-6943,3,1499,4497,60,Credit Card,In-Transit,ESC-30256
ORD-10257,STR-503,2026-02-17,Shopify Storefront,PRD-5345,2,2499,4998,150,Net Banking,Delivered,ESC-30257
ORD-10258,STR-504,2026-06-01,POS Counter,PRD-6898,4,2499,9996,0,Cash,Returned,ESC-30258
ORD-10259,STR-505,2026-05-04,Instagram DM,PRD-5205,3,499,1497,180,Net Banking,Delivered,ESC-30259
ORD-10260,STR-501,2025-04-01,Myntra,PRD-6735,1,999,999,150,UPI,Delivered,ESC-30260
ORD-10261,STR-502,2026-05-15,Amazon IN,PRD-7266,2,999,1998,150,Net Banking,Delivered,ESC-30261
ORD-10262,STR-503,2026-02-12,POS Counter,PRD-6200,1,2499,2499,0,Cash,Returned,ESC-30262
ORD-10263,STR-504,2025-10-17,Myntra,PRD-6542,4,2499,9996,90,Net Banking,Returned,ESC-30263
ORD-10264,STR-505,2026-04-09,Myntra,PRD-6280,2,499,998,150,UPI,Delivered,ESC-30264
ORD-10265,STR-501,2026-01-31,POS Counter,PRD-5655,3,2499,7497,0,Cash,Delivered,ESC-30265
ORD-10266,STR-502,2026-02-21,Amazon IN,PRD-7223,2,499,998,180,Credit Card,Delivered,ESC-30266
ORD-10267,STR-503,2026-05-29,POS Counter,PRD-5169,4,699,2796,0,Cash,Cancelled,ESC-30267
ORD-10268,STR-504,2026-02-09,Flipkart,PRD-5620,4,2499,9996,180,UPI,Delivered,ESC-30268
ORD-10269,STR-505,2025-11-04,Shopify Storefront,PRD-5879,1,2499,2499,90,Net Banking,Delivered,ESC-30269
ORD-10270,STR-501,2026-02-22,Shopify Storefront,PRD-5953,2,1499,2998,150,UPI,Delivered,ESC-30270
ORD-10271,STR-502,2025-09-18,Amazon IN,PRD-7279,1,1499,1499,120,UPI,Returned,ESC-30271
ORD-10272,STR-503,2026-05-23,POS Counter,PRD-6074,1,2499,2499,0,Cash,Delivered,ESC-30272
ORD-10273,STR-504,2025-11-22,Instagram DM,PRD-5130,2,3499,6998,120,Net Banking,Delivered,ESC-30273
ORD-10274,STR-505,2025-03-06,Flipkart,PRD-6984,1,2499,2499,90,Net Banking,Delivered,ESC-30274
ORD-10275,STR-501,2025-01-03,Flipkart,PRD-6892,2,499,998,120,UPI,Delivered,ESC-30275
ORD-10276,STR-502,2025-04-18,POS Counter,PRD-6338,2,1499,2998,0,Cash,Delivered,ESC-30276
ORD-10277,STR-503,2025-09-29,Myntra,PRD-6730,2,3499,6998,180,COD,Delivered,ESC-30277
ORD-10278,STR-504,2026-06-03,Flipkart,PRD-7324,3,3499,10497,60,Net Banking,Delivered,ESC-30278
ORD-10279,STR-505,2025-02-20,Shopify Storefront,PRD-5509,2,3499,6998,180,Credit Card,Delivered,ESC-30279
ORD-10280,STR-501,2025-09-10,Instagram DM,PRD-6563,1,999,999,60,UPI,Delivered,ESC-30280
ORD-10281,STR-502,2025-08-21,Myntra,PRD-7203,4,699,2796,150,Net Banking,Delivered,ESC-30281
ORD-10282,STR-503,2026-06-12,Myntra,PRD-6065,3,999,2997,180,UPI,Delivered,ESC-30282
ORD-10283,STR-504,2025-01-26,Myntra,PRD-7345,3,699,2097,120,Net Banking,Delivered,ESC-30283
ORD-10284,STR-505,2026-01-20,Instagram DM,PRD-6123,4,1499,5996,150,COD,Delivered,ESC-30284
ORD-10285,STR-501,2025-06-15,Shopify Storefront,PRD-6273,3,1499,4497,120,COD,Delivered,ESC-30285
ORD-10286,STR-502,2025-01-30,Myntra,PRD-6846,3,999,2997,90,Credit Card,Delivered,ESC-30286
ORD-10287,STR-503,2025-05-14,POS Counter,PRD-6514,3,1499,4497,0,Cash,In-Transit,ESC-30287
ORD-10288,STR-504,2025-05-14,Instagram DM,PRD-5755,4,999,3996,120,UPI,Delivered,ESC-30288
ORD-10289,STR-505,2025-12-22,POS Counter,PRD-5220,1,3499,3499,0,Cash,Returned,ESC-30289
ORD-10290,STR-501,2026-03-12,POS Counter,PRD-5765,1,699,699,0,Cash,Delivered,ESC-30290
ORD-10291,STR-502,2025-07-05,Flipkart,PRD-6754,4,3499,13996,150,Net Banking,Delivered,ESC-30291
ORD-10292,STR-503,2025-03-10,Flipkart,PRD-5114,1,499,499,90,Net Banking,Delivered,ESC-30292
ORD-10293,STR-504,2026-01-17,Myntra,PRD-6029,4,499,1996,60,UPI,Delivered,ESC-30293
ORD-10294,STR-505,2026-05-22,Myntra,PRD-5524,2,499,998,90,Net Banking,Delivered,ESC-30294
ORD-10295,STR-501,2026-04-02,POS Counter,PRD-6674,3,699,2097,0,Cash,Delivered,ESC-30295
ORD-10296,STR-502,2026-03-12,Shopify Storefront,PRD-5604,1,699,699,60,Credit Card,Delivered,ESC-30296
ORD-10297,STR-503,2025-12-17,POS Counter,PRD-6762,3,3499,10497,0,Cash,Delivered,ESC-30297
ORD-10298,STR-504,2026-01-31,Myntra,PRD-5197,4,2499,9996,120,Credit Card,Delivered,ESC-30298
ORD-10299,STR-505,2025-06-29,Amazon IN,PRD-5524,1,3499,3499,180,Credit Card,Delivered,ESC-30299
ORD-10300,STR-501,2025-10-02,Shopify Storefront,PRD-5129,4,999,3996,120,Net Banking,Delivered,ESC-30300
ORD-10301,STR-502,2025-05-30,POS Counter,PRD-5315,1,699,699,0,Cash,Returned,ESC-30301
ORD-10302,STR-503,2025-06-07,Instagram DM,PRD-6833,3,2499,7497,180,COD,Delivered,ESC-30302
ORD-10303,STR-504,2026-03-25,Flipkart,PRD-5845,2,3499,6998,120,Credit Card,Delivered,ESC-30303
ORD-10304,STR-505,2026-01-24,Instagram DM,PRD-5696,1,1499,1499,120,UPI,Delivered,ESC-30304
ORD-10305,STR-501,2026-02-01,POS Counter,PRD-5171,3,999,2997,0,Cash,Delivered,ESC-30305
ORD-10306,STR-502,2025-07-19,Shopify Storefront,PRD-6584,2,999,1998,180,Credit Card,Delivered,ESC-30306
ORD-10307,STR-503,2025-08-24,Amazon IN,PRD-5049,1,3499,3499,60,UPI,Delivered,ESC-30307
ORD-10308,STR-504,2026-05-01,Myntra,PRD-6174,1,1499,1499,120,Credit Card,Delivered,ESC-30308
ORD-10309,STR-505,2025-09-25,Amazon IN,PRD-6752,1,2499,2499,90,Net Banking,Delivered,ESC-30309
ORD-10310,STR-501,2025-08-11,Flipkart,PRD-7263,1,499,499,120,Credit Card,Delivered,ESC-30310
ORD-10311,STR-502,2026-04-13,Myntra,PRD-7100,3,2499,7497,150,COD,Cancelled,ESC-30311
ORD-10312,STR-503,2025-11-19,Flipkart,PRD-7371,2,1499,2998,60,Net Banking,In-Transit,ESC-30312
ORD-10313,STR-504,2025-08-27,Shopify Storefront,PRD-5367,4,3499,13996,120,Credit Card,Delivered,ESC-30313
ORD-10314,STR-505,2025-08-20,Myntra,PRD-6842,2,2499,4998,90,Credit Card,Delivered,ESC-30314
ORD-10315,STR-501,2025-04-26,Instagram DM,PRD-7252,4,499,1996,150,Credit Card,Returned,ESC-30315
ORD-10316,STR-502,2026-06-12,Shopify Storefront,PRD-7368,2,699,1398,90,UPI,Delivered,ESC-30316
ORD-10317,STR-503,2025-07-09,POS Counter,PRD-5720,1,499,499,0,Cash,Delivered,ESC-30317
ORD-10318,STR-504,2026-06-19,Flipkart,PRD-6890,4,1499,5996,60,UPI,Returned,ESC-30318
ORD-10319,STR-505,2025-01-12,Myntra,PRD-5343,3,699,2097,120,COD,Delivered,ESC-30319
ORD-10320,STR-501,2025-08-29,Myntra,PRD-6186,3,3499,10497,90,UPI,Delivered,ESC-30320
ORD-10321,STR-502,2025-10-10,Flipkart,PRD-7255,2,699,1398,120,Net Banking,Delivered,ESC-30321
ORD-10322,STR-503,2025-02-05,Shopify Storefront,PRD-5814,1,1499,1499,150,Credit Card,Delivered,ESC-30322
ORD-10323,STR-504,2026-01-24,Flipkart,PRD-5306,3,499,1497,60,COD,Delivered,ESC-30323
ORD-10324,STR-505,2025-10-03,Shopify Storefront,PRD-5303,1,3499,3499,150,Net Banking,Delivered,ESC-30324
ORD-10325,STR-501,2025-08-19,Amazon IN,PRD-5007,4,2499,9996,120,UPI,Delivered,ESC-30325
ORD-10326,STR-502,2026-04-26,Shopify Storefront,PRD-7142,1,999,999,180,Credit Card,Delivered,ESC-30326
ORD-10327,STR-503,2025-05-25,Flipkart,PRD-7189,4,699,2796,150,COD,Delivered,ESC-30327
ORD-10328,STR-504,2026-03-20,Myntra,PRD-7276,1,1499,1499,180,COD,Delivered,ESC-30328
ORD-10329,STR-505,2025-02-01,Amazon IN,PRD-7423,4,699,2796,120,COD,In-Transit,ESC-30329
ORD-10330,STR-501,2025-08-31,POS Counter,PRD-5092,1,699,699,0,Cash,Delivered,ESC-30330
ORD-10331,STR-502,2026-01-03,Flipkart,PRD-7139,2,1499,2998,60,Net Banking,Cancelled,ESC-30331
ORD-10332,STR-503,2025-03-16,Flipkart,PRD-6480,3,2499,7497,120,UPI,Delivered,ESC-30332
ORD-10333,STR-504,2025-04-03,Instagram DM,PRD-5566,4,999,3996,150,Credit Card,Delivered,ESC-30333
ORD-10334,STR-505,2025-05-29,Amazon IN,PRD-5377,4,699,2796,150,Net Banking,Delivered,ESC-30334
ORD-10335,STR-501,2026-05-04,Amazon IN,PRD-7099,1,1499,1499,60,Net Banking,Delivered,ESC-30335
ORD-10336,STR-502,2025-05-16,Shopify Storefront,PRD-7268,3,3499,10497,120,Net Banking,Delivered,ESC-30336
ORD-10337,STR-503,2026-03-22,Myntra,PRD-5518,1,2499,2499,90,Credit Card,In-Transit,ESC-30337
ORD-10338,STR-504,2025-01-19,Instagram DM,PRD-5204,1,3499,3499,150,Credit Card,Returned,ESC-30338
ORD-10339,STR-505,2025-02-24,Flipkart,PRD-5704,2,699,1398,120,COD,Cancelled,ESC-30339
ORD-10340,STR-501,2025-01-06,Shopify Storefront,PRD-5365,4,2499,9996,180,Credit Card,Delivered,ESC-30340
ORD-10341,STR-502,2025-09-04,Shopify Storefront,PRD-5559,4,499,1996,150,Net Banking,Delivered,ESC-30341
ORD-10342,STR-503,2025-12-26,Myntra,PRD-5242,1,499,499,180,Net Banking,Cancelled,ESC-30342
ORD-10343,STR-504,2025-03-30,Amazon IN,PRD-5762,4,499,1996,60,Net Banking,Delivered,ESC-30343
ORD-10344,STR-505,2025-05-20,POS Counter,PRD-5180,1,1499,1499,0,Cash,Delivered,ESC-30344
ORD-10345,STR-501,2026-03-17,Myntra,PRD-6286,1,499,499,150,Net Banking,Returned,ESC-30345
ORD-10346,STR-502,2025-12-02,Instagram DM,PRD-6201,2,3499,6998,90,COD,Delivered,ESC-30346
ORD-10347,STR-503,2025-12-19,POS Counter,PRD-7438,3,999,2997,0,Cash,Returned,ESC-30347
ORD-10348,STR-504,2025-04-29,Flipkart,PRD-5361,2,1499,2998,90,Net Banking,Delivered,ESC-30348
ORD-10349,STR-505,2025-03-14,Shopify Storefront,PRD-6057,3,499,1497,90,Net Banking,Delivered,ESC-30349
ORD-10350,STR-501,2025-07-07,Shopify Storefront,PRD-6919,3,699,2097,120,COD,Delivered,ESC-30350
ORD-10351,STR-502,2025-06-05,Flipkart,PRD-7171,1,1499,1499,120,COD,Delivered,ESC-30351
ORD-10352,STR-503,2025-07-18,Myntra,PRD-7245,2,3499,6998,120,Net Banking,Returned,ESC-30352
ORD-10353,STR-504,2025-11-22,POS Counter,PRD-6568,3,1499,4497,0,Cash,Returned,ESC-30353
ORD-10354,STR-505,2025-02-18,Amazon IN,PRD-6369,1,1499,1499,150,Net Banking,Delivered,ESC-30354
ORD-10355,STR-501,2026-04-05,Myntra,PRD-6375,3,499,1497,120,COD,Delivered,ESC-30355
ORD-10356,STR-502,2025-02-04,Myntra,PRD-6366,3,499,1497,60,COD,Delivered,ESC-30356
ORD-10357,STR-503,2025-04-15,POS Counter,PRD-5409,1,499,499,0,Cash,Delivered,ESC-30357
ORD-10358,STR-504,2026-06-04,Flipkart,PRD-5389,1,699,699,120,Net Banking,Delivered,ESC-30358
ORD-10359,STR-505,2025-02-25,Instagram DM,PRD-5726,2,3499,6998,60,COD,Delivered,ESC-30359
ORD-10360,STR-501,2025-11-19,Amazon IN,PRD-5341,2,499,998,60,Credit Card,Delivered,ESC-30360
ORD-10361,STR-502,2026-01-01,Shopify Storefront,PRD-5044,2,1499,2998,60,UPI,Delivered,ESC-30361
ORD-10362,STR-503,2025-07-07,Amazon IN,PRD-7410,3,1499,4497,180,Net Banking,Delivered,ESC-30362
ORD-10363,STR-504,2026-05-20,Shopify Storefront,PRD-6815,2,699,1398,150,UPI,Returned,ESC-30363
ORD-10364,STR-505,2025-03-09,Shopify Storefront,PRD-5040,4,999,3996,180,Credit Card,Cancelled,ESC-30364
ORD-10365,STR-501,2025-05-02,Shopify Storefront,PRD-6137,3,699,2097,60,Credit Card,Delivered,ESC-30365
ORD-10366,STR-502,2025-03-15,Myntra,PRD-6229,1,699,699,120,Credit Card,Returned,ESC-30366
ORD-10367,STR-503,2026-01-18,Instagram DM,PRD-7323,3,699,2097,60,Net Banking,Delivered,ESC-30367
ORD-10368,STR-504,2026-02-22,Flipkart,PRD-7333,1,3499,3499,60,COD,Delivered,ESC-30368
ORD-10369,STR-505,2026-02-01,Instagram DM,PRD-6800,4,999,3996,60,Credit Card,Cancelled,ESC-30369
ORD-10370,STR-501,2025-07-18,Myntra,PRD-6184,3,2499,7497,120,Credit Card,Delivered,ESC-30370
ORD-10371,STR-502,2026-04-15,Flipkart,PRD-5644,3,999,2997,60,Credit Card,Delivered,ESC-30371
ORD-10372,STR-503,2025-03-16,Flipkart,PRD-5871,4,999,3996,120,Credit Card,In-Transit,ESC-30372
ORD-10373,STR-504,2026-04-16,Myntra,PRD-6044,2,2499,4998,60,Credit Card,Delivered,ESC-30373
ORD-10374,STR-505,2025-08-15,Amazon IN,PRD-6356,1,499,499,60,UPI,Delivered,ESC-30374
ORD-10375,STR-501,2025-12-31,POS Counter,PRD-5024,4,2499,9996,0,Cash,Delivered,ESC-30375
ORD-10376,STR-502,2025-01-15,POS Counter,PRD-5478,1,1499,1499,0,Cash,Delivered,ESC-30376
ORD-10377,STR-503,2025-08-14,POS Counter,PRD-5027,3,3499,10497,0,Cash,Delivered,ESC-30377
ORD-10378,STR-504,2026-04-13,Amazon IN,PRD-7305,4,999,3996,180,Credit Card,Delivered,ESC-30378
ORD-10379,STR-505,2025-06-21,Flipkart,PRD-5191,2,699,1398,150,Credit Card,Delivered,ESC-30379
ORD-10380,STR-501,2026-01-14,Amazon IN,PRD-7133,2,499,998,120,COD,Cancelled,ESC-30380
ORD-10381,STR-502,2026-04-01,Shopify Storefront,PRD-5373,3,699,2097,90,UPI,Delivered,ESC-30381
ORD-10382,STR-503,2025-04-12,Instagram DM,PRD-7491,2,499,998,120,UPI,Delivered,ESC-30382
ORD-10383,STR-504,2026-01-10,Myntra,PRD-5387,4,499,1996,60,COD,Delivered,ESC-30383
ORD-10384,STR-505,2025-03-25,Instagram DM,PRD-7411,3,2499,7497,150,COD,Delivered,ESC-30384
ORD-10385,STR-501,2026-06-14,Shopify Storefront,PRD-5207,3,699,2097,150,Credit Card,Delivered,ESC-30385
ORD-10386,STR-502,2025-06-08,Myntra,PRD-7384,4,699,2796,180,Net Banking,Delivered,ESC-30386
ORD-10387,STR-503,2025-04-09,Myntra,PRD-5566,2,3499,6998,150,Credit Card,Delivered,ESC-30387
ORD-10388,STR-504,2025-08-07,Myntra,PRD-6207,2,3499,6998,90,Credit Card,Delivered,ESC-30388
ORD-10389,STR-505,2025-09-16,Shopify Storefront,PRD-6137,3,1499,4497,120,Credit Card,Delivered,ESC-30389
ORD-10390,STR-501,2026-03-08,Amazon IN,PRD-7365,2,3499,6998,60,Credit Card,Delivered,ESC-30390
ORD-10391,STR-502,2025-02-06,Instagram DM,PRD-5852,1,999,999,90,Credit Card,In-Transit,ESC-30391
ORD-10392,STR-503,2026-01-03,POS Counter,PRD-5423,2,999,1998,0,Cash,Delivered,ESC-30392
ORD-10393,STR-504,2025-02-12,POS Counter,PRD-7062,1,1499,1499,0,Cash,Delivered,ESC-30393
ORD-10394,STR-505,2025-02-18,Flipkart,PRD-6039,4,699,2796,60,UPI,Delivered,ESC-30394
ORD-10395,STR-501,2026-04-13,Flipkart,PRD-6458,4,2499,9996,60,Credit Card,Delivered,ESC-30395
ORD-10396,STR-502,2025-06-15,Myntra,PRD-5368,4,3499,13996,60,COD,Delivered,ESC-30396
ORD-10397,STR-503,2025-08-12,Shopify Storefront,PRD-5120,3,699,2097,180,Net Banking,Delivered,ESC-30397
ORD-10398,STR-504,2025-06-16,POS Counter,PRD-7325,1,699,699,0,Cash,Returned,ESC-30398
ORD-10399,STR-505,2026-03-06,Flipkart,PRD-5058,1,999,999,150,Net Banking,Cancelled,ESC-30399
ORD-10400,STR-501,2025-02-11,Flipkart,PRD-5958,4,699,2796,60,COD,Delivered,ESC-30400
ORD-10401,STR-502,2025-10-21,Amazon IN,PRD-6231,1,1499,1499,150,COD,Cancelled,ESC-30401
ORD-10402,STR-503,2026-03-03,Amazon IN,PRD-5035,3,3499,10497,180,COD,Delivered,ESC-30402
ORD-10403,STR-504,2025-06-22,Flipkart,PRD-5552,4,499,1996,60,Net Banking,Cancelled,ESC-30403
ORD-10404,STR-505,2025-05-21,Instagram DM,PRD-6408,3,999,2997,90,UPI,Delivered,ESC-30404
ORD-10405,STR-501,2026-05-20,Myntra,PRD-5402,4,699,2796,90,Net Banking,Returned,ESC-30405
ORD-10406,STR-502,2025-08-14,POS Counter,PRD-7293,3,699,2097,0,Cash,In-Transit,ESC-30406
ORD-10407,STR-503,2025-10-16,Flipkart,PRD-5765,3,3499,10497,60,Net Banking,Delivered,ESC-30407
ORD-10408,STR-504,2025-09-24,POS Counter,PRD-5143,2,499,998,0,Cash,Delivered,ESC-30408
ORD-10409,STR-505,2026-01-10,Instagram DM,PRD-7167,4,1499,5996,60,Net Banking,Cancelled,ESC-30409
ORD-10410,STR-501,2026-02-04,Instagram DM,PRD-7309,3,1499,4497,120,COD,Delivered,ESC-30410
ORD-10411,STR-502,2025-07-24,Amazon IN,PRD-5983,4,999,3996,180,COD,Cancelled,ESC-30411
ORD-10412,STR-503,2026-05-30,Flipkart,PRD-5261,4,699,2796,120,Credit Card,Delivered,ESC-30412
ORD-10413,STR-504,2026-01-14,Shopify Storefront,PRD-7194,1,2499,2499,120,Net Banking,Delivered,ESC-30413
ORD-10414,STR-505,2026-02-13,Myntra,PRD-5585,3,999,2997,180,COD,Delivered,ESC-30414
ORD-10415,STR-501,2025-04-26,POS Counter,PRD-5056,4,999,3996,0,Cash,Delivered,ESC-30415
ORD-10416,STR-502,2026-01-12,Instagram DM,PRD-7411,1,999,999,90,COD,Delivered,ESC-30416
ORD-10417,STR-503,2025-09-29,Instagram DM,PRD-7231,2,699,1398,90,COD,Delivered,ESC-30417
ORD-10418,STR-504,2025-11-13,POS Counter,PRD-5229,4,2499,9996,0,Cash,Delivered,ESC-30418
ORD-10419,STR-505,2026-04-14,POS Counter,PRD-5428,1,499,499,0,Cash,Delivered,ESC-30419
ORD-10420,STR-501,2025-05-05,Flipkart,PRD-7175,3,699,2097,90,UPI,Delivered,ESC-30420
ORD-10421,STR-502,2025-10-15,Amazon IN,PRD-5641,2,999,1998,120,Credit Card,Delivered,ESC-30421
ORD-10422,STR-503,2025-10-01,Instagram DM,PRD-7041,1,499,499,150,Credit Card,Delivered,ESC-30422
ORD-10423,STR-504,2026-02-25,Amazon IN,PRD-5605,2,1499,2998,150,COD,Delivered,ESC-30423
ORD-10424,STR-505,2025-11-28,Flipkart,PRD-5772,2,1499,2998,60,UPI,Delivered,ESC-30424
ORD-10425,STR-501,2026-01-01,POS Counter,PRD-6800,1,499,499,0,Cash,Returned,ESC-30425
ORD-10426,STR-502,2026-01-12,Amazon IN,PRD-7127,1,499,499,60,Credit Card,Delivered,ESC-30426
ORD-10427,STR-503,2025-03-09,Amazon IN,PRD-5764,3,1499,4497,90,UPI,Delivered,ESC-30427
ORD-10428,STR-504,2025-05-07,POS Counter,PRD-6631,1,1499,1499,0,Cash,Cancelled,ESC-30428
ORD-10429,STR-505,2025-02-05,POS Counter,PRD-5499,2,1499,2998,0,Cash,Delivered,ESC-30429
ORD-10430,STR-501,2025-12-26,Instagram DM,PRD-5632,4,699,2796,60,Credit Card,Delivered,ESC-30430
ORD-10431,STR-502,2025-12-19,POS Counter,PRD-6530,3,3499,10497,0,Cash,Delivered,ESC-30431
ORD-10432,STR-503,2025-08-29,POS Counter,PRD-5693,2,3499,6998,0,Cash,Delivered,ESC-30432
ORD-10433,STR-504,2026-03-30,POS Counter,PRD-5779,2,499,998,0,Cash,Delivered,ESC-30433
ORD-10434,STR-505,2026-05-01,Instagram DM,PRD-5910,3,699,2097,90,Credit Card,Delivered,ESC-30434
ORD-10435,STR-501,2025-12-25,Shopify Storefront,PRD-6924,4,499,1996,60,COD,Delivered,ESC-30435
ORD-10436,STR-502,2026-05-25,Shopify Storefront,PRD-7072,2,699,1398,150,UPI,Delivered,ESC-30436
ORD-10437,STR-503,2025-06-09,Flipkart,PRD-5409,3,3499,10497,180,Credit Card,In-Transit,ESC-30437
ORD-10438,STR-504,2026-03-22,Instagram DM,PRD-6074,3,1499,4497,150,Credit Card,Delivered,ESC-30438
ORD-10439,STR-505,2025-05-29,POS Counter,PRD-5888,2,699,1398,0,Cash,Returned,ESC-30439
ORD-10440,STR-501,2026-06-05,Shopify Storefront,PRD-5435,3,999,2997,90,Net Banking,Delivered,ESC-30440
ORD-10441,STR-502,2025-07-02,Instagram DM,PRD-6449,4,499,1996,150,Credit Card,In-Transit,ESC-30441
ORD-10442,STR-503,2025-02-20,Flipkart,PRD-5993,4,699,2796,60,UPI,Delivered,ESC-30442
ORD-10443,STR-504,2026-05-19,Amazon IN,PRD-5429,2,499,998,150,Net Banking,Delivered,ESC-30443
ORD-10444,STR-505,2025-11-28,POS Counter,PRD-5056,1,699,699,0,Cash,Delivered,ESC-30444
ORD-10445,STR-501,2025-06-28,Flipkart,PRD-5235,3,3499,10497,150,Credit Card,Delivered,ESC-30445
ORD-10446,STR-502,2026-01-31,Shopify Storefront,PRD-6286,3,1499,4497,60,Net Banking,Delivered,ESC-30446
ORD-10447,STR-503,2025-03-10,Amazon IN,PRD-5355,4,3499,13996,120,UPI,Delivered,ESC-30447
ORD-10448,STR-504,2026-03-15,Amazon IN,PRD-5070,1,2499,2499,150,Credit Card,Delivered,ESC-30448
ORD-10449,STR-505,2026-05-24,Amazon IN,PRD-5758,1,1499,1499,60,Credit Card,Delivered,ESC-30449
ORD-10450,STR-501,2025-06-12,Instagram DM,PRD-5062,1,2499,2499,150,UPI,Delivered,ESC-30450
ORD-10451,STR-502,2025-11-11,Shopify Storefront,PRD-5827,2,3499,6998,150,COD,Delivered,ESC-30451
ORD-10452,STR-503,2025-02-07,Myntra,PRD-7144,4,699,2796,60,Credit Card,Delivered,ESC-30452
ORD-10453,STR-504,2025-03-23,Myntra,PRD-5760,2,1499,2998,150,UPI,Delivered,ESC-30453
ORD-10454,STR-505,2026-05-02,Instagram DM,PRD-7232,4,999,3996,90,Credit Card,Returned,ESC-30454
ORD-10455,STR-501,2025-04-04,Instagram DM,PRD-6566,3,999,2997,90,UPI,Returned,ESC-30455
ORD-10456,STR-502,2025-05-08,POS Counter,PRD-5188,2,499,998,0,Cash,Delivered,ESC-30456
ORD-10457,STR-503,2025-12-27,Shopify Storefront,PRD-6430,4,1499,5996,120,Net Banking,Delivered,ESC-30457
ORD-10458,STR-504,2026-05-07,Shopify Storefront,PRD-5205,1,699,699,150,COD,Delivered,ESC-30458
ORD-10459,STR-505,2026-03-22,Flipkart,PRD-6643,3,2499,7497,150,COD,Returned,ESC-30459
ORD-10460,STR-501,2026-01-30,Amazon IN,PRD-6748,1,999,999,120,UPI,Delivered,ESC-30460
ORD-10461,STR-502,2025-11-19,Instagram DM,PRD-5904,4,699,2796,60,COD,Cancelled,ESC-30461
ORD-10462,STR-503,2026-03-28,Shopify Storefront,PRD-5451,3,699,2097,180,COD,Delivered,ESC-30462
ORD-10463,STR-504,2026-01-15,Myntra,PRD-6909,1,699,699,120,Net Banking,Delivered,ESC-30463
ORD-10464,STR-505,2026-02-28,Instagram DM,PRD-5846,4,999,3996,90,UPI,In-Transit,ESC-30464
ORD-10465,STR-501,2026-02-07,Amazon IN,PRD-6154,4,3499,13996,150,Credit Card,Delivered,ESC-30465
ORD-10466,STR-502,2025-10-27,Instagram DM,PRD-5907,3,3499,10497,120,UPI,Delivered,ESC-30466
ORD-10467,STR-503,2025-05-05,Flipkart,PRD-7333,2,2499,4998,90,Net Banking,Delivered,ESC-30467
ORD-10468,STR-504,2025-08-20,Myntra,PRD-6105,4,999,3996,60,Credit Card,Delivered,ESC-30468
ORD-10469,STR-505,2025-12-03,Myntra,PRD-6721,2,2499,4998,150,Credit Card,Cancelled,ESC-30469
ORD-10470,STR-501,2025-06-11,Shopify Storefront,PRD-5033,4,699,2796,60,Credit Card,Delivered,ESC-30470
ORD-10471,STR-502,2026-05-06,Amazon IN,PRD-6235,3,699,2097,120,COD,Delivered,ESC-30471
ORD-10472,STR-503,2025-05-16,POS Counter,PRD-5153,2,499,998,0,Cash,Delivered,ESC-30472
ORD-10473,STR-504,2025-10-12,Myntra,PRD-6773,3,1499,4497,60,Credit Card,Delivered,ESC-30473
