order_id,store_id,customer_id,product_id,quantity,unit_price_inr,total_amount_inr,order_date,status,payment_mode
ORD-5251,STR-2049,CUST-4394,PRD-3011,4,4158.83,16635.32,2026-01-26,Returned,UPI
ORD-5252,STR-2017,CUST-4255,PRD-3395,3,1448.13,4344.39,2025-11-18,Processing,UPI
ORD-5253,STR-2002,CUST-4981,PRD-3406,4,2780.5,11122.0,2026-02-23,Delivered,UPI
ORD-5254,STR-2026,CUST-4143,PRD-3246,25,2879.83,71995.75,2025-08-16,Returned,Escrow
ORD-5255,STR-2040,CUST-4340,PRD-3246,5,1332.47,6662.35,2025-10-06,Cancelled,Credit Card
ORD-5256,STR-2081,CUST-4557,PRD-3064,1,4150.89,4150.89,2025-02-22,Processing,Credit Card
ORD-5257,STR-2014,CUST-4524,PRD-3454,14,837.9,11730.6,2025-04-25,Delivered,Escrow
ORD-5258,STR-2055,CUST-4395,PRD-3076,12,3328.52,39942.24,2025-04-26,Cancelled,Net Banking
ORD-5259,STR-2088,CUST-4906,PRD-3367,4,2535.33,10141.32,2025-02-26,Delivered,UPI
ORD-5260,STR-2037,CUST-4366,PRD-3040,20,1768.57,35371.4,2025-07-04,Delivered,UPI
ORD-5261,STR-2078,CUST-4155,PRD-3092,14,2722.83,38119.62,2025-11-04,Delivered,Net Banking
ORD-5262,STR-2020,CUST-4915,PRD-3342,22,1612.58,35476.76,2026-02-23,Delivered,Credit Card
ORD-5263,STR-2014,CUST-4278,PRD-3470,16,3359.4,53750.4,2025-05-16,Returned,UPI
ORD-5264,STR-2001,CUST-4883,PRD-3478,5,3922.25,19611.25,2025-03-17,Delivered,Escrow
ORD-5265,STR-2050,CUST-4458,PRD-3370,16,4101.05,65616.8,2025-02-27,Processing,Net Banking
ORD-5266,STR-2094,CUST-4286,PRD-3075,3,1716.81,5150.43,2025-03-07,Delivered,Net Banking
ORD-5267,STR-2046,CUST-4327,PRD-3254,14,2484.25,34779.5,2025-07-31,Processing,Credit Card
ORD-5268,STR-2018,CUST-4822,PRD-3484,21,4619.78,97015.38,2025-07-16,Shipped,COD
ORD-5269,STR-2064,CUST-4552,PRD-3274,16,2732.5,43720.0,2026-02-25,Delivered,Net Banking
ORD-5270,STR-2011,CUST-4595,PRD-3367,14,2705.69,37879.66,2026-02-02,Cancelled,Escrow
ORD-5271,STR-2090,CUST-4090,PRD-3121,12,163.9,1966.8,2026-03-12,Delivered,Credit Card
ORD-5272,STR-2072,CUST-4486,PRD-3491,5,4616.38,23081.9,2025-01-31,Delivered,Credit Card
ORD-5273,STR-2100,CUST-4839,PRD-3072,10,2382.88,23828.8,2026-03-04,Returned,COD
ORD-5274,STR-2054,CUST-4249,PRD-3108,8,420.95,3367.6,2025-03-12,Delivered,Escrow
ORD-5275,STR-2049,CUST-4751,PRD-3014,23,4829.83,111086.09,2025-07-10,Delivered,UPI
ORD-5276,STR-2085,CUST-4596,PRD-3038,16,4211.57,67385.12,2026-03-22,Delivered,UPI
ORD-5277,STR-2019,CUST-4375,PRD-3073,3,1338.47,4015.41,2025-01-07,Processing,Net Banking
ORD-5278,STR-2020,CUST-4784,PRD-3094,16,3756.26,60100.16,2026-01-19,Processing,Credit Card
ORD-5279,STR-2061,CUST-4422,PRD-3370,11,2303.27,25335.97,2025-11-27,Cancelled,UPI
ORD-5280,STR-2037,CUST-4114,PRD-3080,2,4423.61,8847.22,2025-01-17,Processing,Escrow
ORD-5281,STR-2065,CUST-4165,PRD-3006,13,4188.5,54450.5,2025-12-15,Shipped,COD
ORD-5282,STR-2092,CUST-4850,PRD-3133,19,2584.08,49097.52,2025-12-30,Delivered,Net Banking
ORD-5283,STR-2021,CUST-4279,PRD-3499,3,2679.28,8037.84,2025-03-06,Cancelled,Escrow
ORD-5284,STR-2052,CUST-4634,PRD-3029,8,2052.61,16420.88,2026-02-26,Cancelled,COD
ORD-5285,STR-2078,CUST-4862,PRD-3040,23,2421.92,55704.16,2025-06-10,Cancelled,Net Banking
ORD-5286,STR-2049,CUST-4169,PRD-3028,12,3286.24,39434.88,2025-04-10,Delivered,UPI
ORD-5287,STR-2014,CUST-4080,PRD-3186,20,3927.17,78543.4,2025-06-21,Delivered,Escrow
ORD-5288,STR-2037,CUST-4167,PRD-3278,4,466.8,1867.2,2025-11-02,Delivered,Credit Card
ORD-5289,STR-2025,CUST-4565,PRD-3104,21,4656.63,97789.23,2025-05-04,Delivered,UPI
ORD-5290,STR-2073,CUST-4579,PRD-3023,19,4934.5,93755.5,2025-09-05,Delivered,UPI
ORD-5291,STR-2041,CUST-4096,PRD-3484,10,191.12,1911.2,2025-07-02,Returned,Credit Card
ORD-5292,STR-2051,CUST-4513,PRD-3100,11,3796.44,41760.84,2026-01-07,Delivered,Escrow
ORD-5293,STR-2090,CUST-4691,PRD-3050,11,2125.34,23378.74,2026-01-15,Processing,UPI
ORD-5294,STR-2065,CUST-4827,PRD-3397,5,264.87,1324.35,2026-02-12,Shipped,Net Banking
ORD-5295,STR-2076,CUST-4890,PRD-3437,2,1557.08,3114.16,2025-03-19,Cancelled,Net Banking
ORD-5296,STR-2011,CUST-4907,PRD-3321,3,4771.17,14313.51,2025-04-29,Delivered,Escrow
ORD-5297,STR-2099,CUST-4736,PRD-3083,17,2654.06,45119.02,2026-01-09,Processing,COD
ORD-5298,STR-2099,CUST-4350,PRD-3230,5,1794.25,8971.25,2025-07-04,Processing,Net Banking
ORD-5299,STR-2006,CUST-4913,PRD-3365,25,3461.94,86548.5,2025-05-03,Delivered,COD
ORD-5300,STR-2078,CUST-4077,PRD-3491,5,2899.47,14497.35,2025-09-12,Delivered,UPI
ORD-5301,STR-2019,CUST-4785,PRD-3446,10,2803.61,28036.1,2026-02-13,Returned,UPI
ORD-5302,STR-2064,CUST-4097,PRD-3233,11,973.13,10704.43,2025-06-01,Delivered,UPI
ORD-5303,STR-2036,CUST-4591,PRD-3187,12,582.76,6993.12,2025-04-02,Cancelled,Net Banking
ORD-5304,STR-2034,CUST-4485,PRD-3132,25,4401.79,110044.75,2025-11-29,Delivered,UPI
ORD-5305,STR-2073,CUST-4500,PRD-3021,12,4316.17,51794.04,2025-07-25,Shipped,COD
ORD-5306,STR-2088,CUST-4133,PRD-3226,12,2635.52,31626.24,2025-11-16,Delivered,Credit Card
ORD-5307,STR-2011,CUST-4699,PRD-3212,17,2332.95,39660.15,2026-03-26,Cancelled,UPI
ORD-5308,STR-2080,CUST-4660,PRD-3030,24,3984.36,95624.64,2025-12-25,Returned,COD
ORD-5309,STR-2002,CUST-4159,PRD-3437,4,1559.7,6238.8,2025-03-23,Processing,Net Banking
ORD-5310,STR-2010,CUST-4229,PRD-3199,15,3395.38,50930.7,2025-06-28,Shipped,Net Banking
ORD-5311,STR-2083,CUST-4548,PRD-3461,15,679.23,10188.45,2025-04-03,Cancelled,UPI
ORD-5312,STR-2051,CUST-4787,PRD-3222,7,2097.37,14681.59,2025-02-03,Delivered,Credit Card
ORD-5313,STR-2078,CUST-4498,PRD-3109,23,3745.23,86140.29,2025-02-28,Delivered,Net Banking
ORD-5314,STR-2005,CUST-4559,PRD-3080,16,855.74,13691.84,2025-04-20,Delivered,COD
ORD-5315,STR-2005,CUST-4616,PRD-3397,13,452.64,5884.32,2026-02-18,Delivered,Net Banking
ORD-5316,STR-2061,CUST-4219,PRD-3028,7,4359.9,30519.3,2026-01-24,Cancelled,Net Banking
ORD-5317,STR-2035,CUST-4259,PRD-3326,6,555.42,3332.52,2025-02-05,Delivered,Net Banking
ORD-5318,STR-2011,CUST-4306,PRD-3448,23,2339.39,53805.97,2025-08-03,Processing,Escrow
ORD-5319,STR-2086,CUST-4915,PRD-3133,6,4178.16,25068.96,2025-02-17,Shipped,Credit Card
ORD-5320,STR-2097,CUST-4305,PRD-3085,7,1843.99,12907.93,2025-08-03,Shipped,Net Banking
ORD-5321,STR-2069,CUST-4706,PRD-3402,6,4833.11,28998.66,2025-08-12,Delivered,COD
ORD-5322,STR-2050,CUST-4843,PRD-3006,18,3947.9,71062.2,2025-11-02,Delivered,UPI
ORD-5323,STR-2093,CUST-4684,PRD-3297,20,851.39,17027.8,2025-12-07,Returned,Credit Card
ORD-5324,STR-2002,CUST-4155,PRD-3460,15,4679.02,70185.3,2025-09-13,Returned,Credit Card
ORD-5325,STR-2015,CUST-4812,PRD-3497,22,2120.98,46661.56,2025-09-24,Cancelled,UPI
ORD-5326,STR-2058,CUST-4966,PRD-3427,5,3226.32,16131.6,2025-11-24,Processing,UPI
ORD-5327,STR-2005,CUST-4224,PRD-3382,7,2187.85,15314.95,2025-10-07,Returned,Escrow
ORD-5328,STR-2077,CUST-4387,PRD-3111,12,1167.35,14008.2,2025-04-08,Cancelled,COD
ORD-5329,STR-2002,CUST-4380,PRD-3417,12,228.53,2742.36,2025-06-07,Processing,UPI
ORD-5330,STR-2090,CUST-4512,PRD-3333,15,2158.16,32372.4,2025-06-30,Delivered,COD
ORD-5331,STR-2055,CUST-4536,PRD-3499,25,1778.76,44469.0,2025-04-01,Shipped,Net Banking
ORD-5332,STR-2048,CUST-4182,PRD-3284,20,938.89,18777.8,2025-08-12,Shipped,Credit Card
ORD-5333,STR-2085,CUST-4706,PRD-3349,14,3225.42,45155.88,2025-12-26,Processing,UPI
ORD-5334,STR-2012,CUST-4826,PRD-3429,4,584.74,2338.96,2025-01-09,Processing,Net Banking
ORD-5335,STR-2014,CUST-4509,PRD-3384,25,3175.55,79388.75,2025-10-06,Delivered,Net Banking
ORD-5336,STR-2065,CUST-4596,PRD-3413,2,3388.39,6776.78,2026-03-13,Shipped,Escrow
ORD-5337,STR-2029,CUST-4796,PRD-3233,18,1998.24,35968.32,2025-04-11,Returned,Net Banking
ORD-5338,STR-2016,CUST-4360,PRD-3496,15,2152.73,32290.95,2026-02-25,Cancelled,Net Banking
ORD-5339,STR-2001,CUST-4963,PRD-3192,8,2611.67,20893.36,2025-05-18,Cancelled,Credit Card
ORD-5340,STR-2040,CUST-4859,PRD-3463,14,3415.51,47817.14,2025-01-03,Shipped,UPI
ORD-5341,STR-2002,CUST-4027,PRD-3079,12,4227.73,50732.76,2025-09-23,Returned,COD
ORD-5342,STR-2041,CUST-4344,PRD-3088,19,4965.22,94339.18,2025-05-04,Processing,Net Banking
ORD-5343,STR-2025,CUST-4632,PRD-3330,13,4168.47,54190.11,2026-02-15,Processing,Net Banking
ORD-5344,STR-2017,CUST-4962,PRD-3326,13,4890.17,63572.21,2025-03-30,Shipped,Credit Card
ORD-5345,STR-2067,CUST-4163,PRD-3224,8,632.95,5063.6,2026-02-15,Delivered,COD
ORD-5346,STR-2016,CUST-4647,PRD-3296,13,4238.7,55103.1,2025-11-18,Delivered,COD
ORD-5347,STR-2021,CUST-4972,PRD-3166,7,602.28,4215.96,2025-01-14,Shipped,UPI
ORD-5348,STR-2081,CUST-4789,PRD-3304,5,284.92,1424.6,2025-12-29,Processing,UPI
ORD-5349,STR-2074,CUST-4392,PRD-3013,24,3710.72,89057.28,2025-08-21,Cancelled,Credit Card
ORD-5350,STR-2024,CUST-4246,PRD-3335,8,1590.07,12720.56,2025-10-02,Returned,Escrow
ORD-5351,STR-2093,CUST-4799,PRD-3414,13,3886.4,50523.2,2025-12-04,Delivered,Credit Card
ORD-5352,STR-2011,CUST-4958,PRD-3074,21,262.23,5506.83,2025-10-24,Returned,UPI
ORD-5353,STR-2015,CUST-4471,PRD-3475,20,745.02,14900.4,2025-03-14,Delivered,Credit Card
ORD-5354,STR-2024,CUST-4096,PRD-3040,16,4246.42,67942.72,2026-03-06,Delivered,Net Banking
ORD-5355,STR-2013,CUST-4503,PRD-3408,1,2156.66,2156.66,2025-09-07,Cancelled,UPI
ORD-5356,STR-2027,CUST-4704,PRD-3215,13,4465.11,58046.43,2025-11-21,Shipped,Escrow
ORD-5357,STR-2024,CUST-4306,PRD-3006,6,3349.38,20096.28,2025-11-20,Processing,UPI
ORD-5358,STR-2016,CUST-5000,PRD-3176,12,2496.97,29963.64,2025-11-11,Processing,COD
ORD-5359,STR-2001,CUST-4163,PRD-3268,24,1384.33,33223.92,2025-03-04,Delivered,COD
ORD-5360,STR-2004,CUST-4549,PRD-3012,17,2631.96,44743.32,2025-03-20,Delivered,Credit Card
ORD-5361,STR-2015,CUST-4921,PRD-3112,1,1738.57,1738.57,2025-04-23,Delivered,Escrow
ORD-5362,STR-2035,CUST-4281,PRD-3247,7,4773.16,33412.12,2025-06-28,Cancelled,COD
ORD-5363,STR-2084,CUST-4302,PRD-3240,24,4073.71,97769.04,2025-08-12,Processing,Net Banking
ORD-5364,STR-2025,CUST-4257,PRD-3089,7,3482.23,24375.61,2026-01-03,Delivered,Net Banking
ORD-5365,STR-2014,CUST-4598,PRD-3407,25,2999.76,74994.0,2025-03-26,Returned,Escrow
ORD-5366,STR-2093,CUST-4500,PRD-3222,15,2205.13,33076.95,2026-01-18,Delivered,Credit Card
ORD-5367,STR-2080,CUST-4111,PRD-3311,13,2232.17,29018.21,2025-10-18,Delivered,Credit Card
ORD-5368,STR-2081,CUST-4840,PRD-3033,15,961.16,14417.4,2025-01-18,Processing,Credit Card
ORD-5369,STR-2076,CUST-4420,PRD-3151,20,4159.43,83188.6,2025-11-27,Processing,Credit Card
ORD-5370,STR-2051,CUST-4031,PRD-3059,6,4073.85,24443.1,2025-08-08,Returned,Escrow
ORD-5371,STR-2046,CUST-4252,PRD-3038,7,3336.23,23353.61,2025-07-10,Delivered,Credit Card
ORD-5372,STR-2016,CUST-4010,PRD-3164,23,202.87,4666.01,2025-06-18,Delivered,Net Banking
ORD-5373,STR-2073,CUST-4815,PRD-3165,8,2873.96,22991.68,2025-07-17,Delivered,COD
ORD-5374,STR-2028,CUST-4540,PRD-3112,4,2870.65,11482.6,2026-01-02,Processing,UPI
ORD-5375,STR-2074,CUST-4915,PRD-3331,14,3458.34,48416.76,2025-08-11,Delivered,Credit Card
ORD-5376,STR-2026,CUST-4202,PRD-3026,16,2568.46,41095.36,2025-05-21,Shipped,UPI
ORD-5377,STR-2016,CUST-4464,PRD-3088,20,1735.34,34706.8,2025-07-16,Delivered,COD
ORD-5378,STR-2003,CUST-4292,PRD-3010,21,3949.03,82929.63,2025-10-22,Delivered,Net Banking
ORD-5379,STR-2037,CUST-4135,PRD-3431,13,329.49,4283.37,2025-10-01,Processing,UPI
ORD-5380,STR-2044,CUST-4661,PRD-3009,3,2428.98,7286.94,2026-03-01,Returned,Net Banking
ORD-5381,STR-2093,CUST-4309,PRD-3141,11,3805.41,41859.51,2025-07-24,Delivered,COD
ORD-5382,STR-2100,CUST-4321,PRD-3253,20,378.3,7566.0,2025-06-02,Cancelled,Net Banking
ORD-5383,STR-2064,CUST-4870,PRD-3329,4,4238.92,16955.68,2025-11-13,Delivered,UPI
ORD-5384,STR-2029,CUST-4049,PRD-3423,1,822.86,822.86,2025-06-15,Returned,Net Banking
ORD-5385,STR-2029,CUST-4175,PRD-3046,7,3661.92,25633.44,2026-02-20,Delivered,COD
ORD-5386,STR-2001,CUST-4957,PRD-3353,2,1409.49,2818.98,2026-02-06,Delivered,UPI
ORD-5387,STR-2007,CUST-4970,PRD-3156,3,1429.08,4287.24,2025-12-19,Processing,Net Banking
ORD-5388,STR-2035,CUST-4716,PRD-3088,5,2979.75,14898.75,2025-03-03,Delivered,Credit Card
ORD-5389,STR-2019,CUST-4772,PRD-3300,14,3238.98,45345.72,2025-12-09,Delivered,COD
ORD-5390,STR-2068,CUST-4247,PRD-3296,16,3357.15,53714.4,2025-05-24,Delivered,Net Banking
ORD-5391,STR-2029,CUST-4095,PRD-3136,25,1586.74,39668.5,2025-02-12,Delivered,COD
ORD-5392,STR-2032,CUST-4676,PRD-3332,24,4300.94,103222.56,2025-12-22,Delivered,UPI
ORD-5393,STR-2064,CUST-4062,PRD-3109,1,3401.92,3401.92,2025-08-28,Returned,Net Banking
ORD-5394,STR-2025,CUST-4500,PRD-3054,11,1162.01,12782.11,2025-10-30,Returned,COD
ORD-5395,STR-2066,CUST-4880,PRD-3161,25,4730.25,118256.25,2025-12-29,Shipped,Escrow
ORD-5396,STR-2065,CUST-4109,PRD-3469,5,1211.11,6055.55,2025-07-06,Shipped,Net Banking
ORD-5397,STR-2080,CUST-4526,PRD-3104,25,2090.99,52274.75,2025-02-05,Delivered,Net Banking
ORD-5398,STR-2022,CUST-4703,PRD-3158,19,3294.66,62598.54,2025-03-17,Shipped,UPI
ORD-5399,STR-2096,CUST-4113,PRD-3124,1,4486.38,4486.38,2025-04-06,Delivered,UPI
ORD-5400,STR-2061,CUST-4678,PRD-3272,15,1856.99,27854.85,2025-03-02,Processing,UPI
ORD-5401,STR-2046,CUST-4442,PRD-3109,5,2075.1,10375.5,2025-08-09,Processing,Credit Card
ORD-5402,STR-2007,CUST-4452,PRD-3140,12,624.39,7492.68,2025-11-29,Shipped,Net Banking
ORD-5403,STR-2025,CUST-4302,PRD-3097,13,1006.73,13087.49,2025-05-22,Processing,COD
ORD-5404,STR-2064,CUST-4532,PRD-3222,4,3453.63,13814.52,2025-11-27,Delivered,UPI
ORD-5405,STR-2029,CUST-4118,PRD-3028,2,2939.87,5879.74,2025-05-03,Delivered,COD
ORD-5406,STR-2013,CUST-4283,PRD-3116,20,3542.63,70852.6,2025-07-27,Shipped,Net Banking
ORD-5407,STR-2013,CUST-4226,PRD-3376,23,1451.09,33375.07,2025-04-16,Delivered,Escrow
ORD-5408,STR-2045,CUST-4653,PRD-3148,23,3042.12,69968.76,2026-01-11,Delivered,UPI
ORD-5409,STR-2024,CUST-4516,PRD-3465,23,3167.27,72847.21,2026-01-14,Delivered,Escrow
ORD-5410,STR-2022,CUST-4323,PRD-3349,3,958.23,2874.69,2025-06-20,Shipped,Escrow
ORD-5411,STR-2002,CUST-4683,PRD-3243,14,1770.16,24782.24,2025-04-01,Delivered,UPI
ORD-5412,STR-2022,CUST-4696,PRD-3390,1,3030.93,3030.93,2025-08-31,Processing,UPI
ORD-5413,STR-2063,CUST-4895,PRD-3127,16,680.52,10888.32,2026-02-24,Delivered,COD
ORD-5414,STR-2088,CUST-4298,PRD-3428,8,2697.56,21580.48,2025-03-27,Returned,Escrow
ORD-5415,STR-2100,CUST-4097,PRD-3052,10,4048.88,40488.8,2025-06-21,Shipped,Net Banking
ORD-5416,STR-2095,CUST-4360,PRD-3280,9,3367.53,30307.77,2025-05-10,Delivered,Net Banking
ORD-5417,STR-2002,CUST-4848,PRD-3181,10,3594.26,35942.6,2025-09-23,Returned,COD
ORD-5418,STR-2062,CUST-4116,PRD-3139,22,2668.65,58710.3,2025-11-24,Delivered,Escrow
ORD-5419,STR-2053,CUST-4877,PRD-3113,22,4971.32,109369.04,2025-07-02,Shipped,UPI
ORD-5420,STR-2032,CUST-4592,PRD-3380,23,4870.46,112020.58,2025-07-04,Delivered,UPI
ORD-5421,STR-2025,CUST-4943,PRD-3489,13,3247.86,42222.18,2025-05-21,Cancelled,COD
ORD-5422,STR-2058,CUST-4982,PRD-3449,17,998.52,16974.84,2025-12-14,Delivered,Credit Card
ORD-5423,STR-2051,CUST-4604,PRD-3214,9,1650.22,14851.98,2025-01-22,Processing,COD
ORD-5424,STR-2090,CUST-4352,PRD-3428,20,746.36,14927.2,2026-02-12,Shipped,COD
ORD-5425,STR-2045,CUST-4296,PRD-3057,1,2569.8,2569.8,2025-12-17,Delivered,Net Banking
ORD-5426,STR-2088,CUST-4154,PRD-3268,10,3175.41,31754.1,2025-12-07,Delivered,Credit Card
ORD-5427,STR-2063,CUST-4296,PRD-3034,10,225.62,2256.2,2025-01-21,Delivered,Credit Card
ORD-5428,STR-2076,CUST-4127,PRD-3028,16,1633.23,26131.68,2025-08-09,Delivered,UPI
ORD-5429,STR-2007,CUST-4258,PRD-3071,12,4411.8,52941.6,2026-02-07,Returned,COD
ORD-5430,STR-2086,CUST-4982,PRD-3394,18,901.93,16234.74,2025-02-14,Cancelled,Credit Card
ORD-5431,STR-2019,CUST-4751,PRD-3101,14,2988.34,41836.76,2025-02-11,Delivered,Escrow
ORD-5432,STR-2005,CUST-4485,PRD-3478,12,1356.33,16275.96,2025-12-14,Cancelled,Net Banking
ORD-5433,STR-2055,CUST-4409,PRD-3496,4,4481.21,17924.84,2025-06-04,Processing,Credit Card
ORD-5434,STR-2023,CUST-4578,PRD-3224,22,4398.27,96761.94,2026-02-16,Processing,Escrow
ORD-5435,STR-2088,CUST-4787,PRD-3103,9,808.1,7272.9,2025-10-11,Delivered,Credit Card
ORD-5436,STR-2040,CUST-4088,PRD-3153,19,4646.53,88284.07,2025-08-25,Processing,Escrow
ORD-5437,STR-2049,CUST-4802,PRD-3449,14,615.81,8621.34,2025-09-27,Shipped,Credit Card
ORD-5438,STR-2065,CUST-4958,PRD-3351,23,1884.16,43335.68,2025-07-01,Shipped,Net Banking
ORD-5439,STR-2054,CUST-4985,PRD-3211,15,284.21,4263.15,2025-10-14,Delivered,Net Banking
ORD-5440,STR-2012,CUST-4774,PRD-3072,20,4548.22,90964.4,2026-02-07,Delivered,COD
ORD-5441,STR-2066,CUST-4383,PRD-3066,20,2784.86,55697.2,2025-10-17,Delivered,UPI
ORD-5442,STR-2097,CUST-4866,PRD-3202,5,2104.27,10521.35,2025-01-04,Shipped,COD
ORD-5443,STR-2059,CUST-4860,PRD-3028,3,415.26,1245.78,2026-03-01,Cancelled,UPI
ORD-5444,STR-2043,CUST-4609,PRD-3050,10,2892.4,28924.0,2025-12-20,Delivered,UPI
ORD-5445,STR-2016,CUST-4759,PRD-3300,22,2627.48,57804.56,2026-01-03,Delivered,Escrow
ORD-5446,STR-2067,CUST-4148,PRD-3288,24,4841.3,116191.2,2025-03-11,Delivered,Escrow
ORD-5447,STR-2039,CUST-4644,PRD-3160,24,4947.42,118738.08,2025-01-04,Returned,Net Banking
ORD-5448,STR-2080,CUST-4705,PRD-3103,4,475.64,1902.56,2025-03-20,Processing,UPI
ORD-5449,STR-2067,CUST-4100,PRD-3127,7,652.49,4567.43,2025-01-13,Returned,COD
ORD-5450,STR-2057,CUST-4401,PRD-3029,4,1604.63,6418.52,2025-09-05,Delivered,Escrow
ORD-5451,STR-2070,CUST-4267,PRD-3421,20,3454.4,69088.0,2026-03-16,Cancelled,COD
ORD-5452,STR-2016,CUST-4443,PRD-3075,21,255.04,5355.84,2025-03-14,Returned,Escrow
ORD-5453,STR-2022,CUST-4524,PRD-3380,23,2801.4,64432.2,2025-09-01,Shipped,Credit Card
ORD-5454,STR-2038,CUST-4684,PRD-3052,19,2540.88,48276.72,2025-12-08,Delivered,Net Banking
ORD-5455,STR-2050,CUST-4715,PRD-3410,4,2400.22,9600.88,2026-02-21,Shipped,Escrow
ORD-5456,STR-2004,CUST-4291,PRD-3235,4,2886.41,11545.64,2025-01-06,Processing,Credit Card
ORD-5457,STR-2005,CUST-4661,PRD-3334,22,3156.4,69440.8,2025-01-22,Delivered,Escrow
ORD-5458,STR-2060,CUST-4904,PRD-3371,15,1492.98,22394.7,2025-03-23,Delivered,COD
ORD-5459,STR-2065,CUST-4216,PRD-3179,23,2696.52,62019.96,2025-09-20,Delivered,Escrow
ORD-5460,STR-2084,CUST-4156,PRD-3181,21,3638.16,76401.36,2025-06-23,Shipped,Escrow
ORD-5461,STR-2036,CUST-4804,PRD-3391,22,1619.21,35622.62,2025-07-21,Delivered,Net Banking
ORD-5462,STR-2049,CUST-4986,PRD-3242,20,3346.01,66920.2,2025-10-22,Cancelled,COD
ORD-5463,STR-2100,CUST-4675,PRD-3270,9,777.7,6999.3,2025-06-15,Processing,COD
ORD-5464,STR-2045,CUST-4599,PRD-3317,13,477.71,6210.23,2025-01-16,Returned,Escrow
ORD-5465,STR-2030,CUST-4099,PRD-3341,4,2572.25,10289.0,2025-12-14,Shipped,Credit Card
ORD-5466,STR-2098,CUST-4238,PRD-3396,24,4008.68,96208.32,2025-02-23,Delivered,Net Banking
ORD-5467,STR-2097,CUST-4997,PRD-3216,3,450.34,1351.02,2025-05-09,Delivered,UPI
ORD-5468,STR-2096,CUST-4075,PRD-3227,25,1965.46,49136.5,2025-11-20,Returned,UPI
ORD-5469,STR-2023,CUST-4329,PRD-3056,23,2330.12,53592.76,2025-03-10,Cancelled,COD
ORD-5470,STR-2072,CUST-4205,PRD-3101,9,2531.85,22786.65,2025-12-14,Delivered,Escrow
ORD-5471,STR-2026,CUST-4760,PRD-3083,14,4097.11,57359.54,2026-02-19,Returned,Escrow
ORD-5472,STR-2012,CUST-4597,PRD-3013,21,4805.19,100908.99,2025-02-19,Delivered,UPI
ORD-5473,STR-2018,CUST-4915,PRD-3003,12,3905.77,46869.24,2025-10-18,Processing,UPI
ORD-5474,STR-2044,CUST-4190,PRD-3350,24,4795.06,115081.44,2026-01-08,Cancelled,COD
ORD-5475,STR-2064,CUST-4195,PRD-3427,7,2916.29,20414.03,2025-08-31,Processing,Credit Card
ORD-5476,STR-2046,CUST-4634,PRD-3461,18,4289.09,77203.62,2026-02-15,Delivered,Net Banking
ORD-5477,STR-2055,CUST-4641,PRD-3193,3,2910.39,8731.17,2025-03-07,Returned,COD
ORD-5478,STR-2039,CUST-4104,PRD-3061,16,1268.28,20292.48,2025-11-04,Processing,Credit Card
ORD-5479,STR-2003,CUST-4230,PRD-3421,10,4623.03,46230.3,2025-05-09,Shipped,Credit Card
ORD-5480,STR-2009,CUST-4894,PRD-3447,6,4845.36,29072.16,2025-02-08,Processing,COD
ORD-5481,STR-2031,CUST-4874,PRD-3266,20,2575.23,51504.6,2025-07-24,Processing,UPI
ORD-5482,STR-2070,CUST-4715,PRD-3457,4,2976.45,11905.8,2025-05-15,Cancelled,UPI
ORD-5483,STR-2005,CUST-4347,PRD-3216,9,1122.48,10102.32,2026-01-27,Delivered,Escrow
ORD-5484,STR-2027,CUST-4561,PRD-3419,24,1748.6,41966.4,2026-01-23,Cancelled,UPI
ORD-5485,STR-2031,CUST-4506,PRD-3038,19,4535.97,86183.43,2025-12-26,Returned,UPI
ORD-5486,STR-2045,CUST-4073,PRD-3487,14,3051.02,42714.28,2025-11-10,Delivered,COD
ORD-5487,STR-2062,CUST-4970,PRD-3067,9,3658.15,32923.35,2025-02-23,Delivered,Net Banking
ORD-5488,STR-2065,CUST-4231,PRD-3333,12,2242.85,26914.2,2025-06-05,Returned,Escrow
ORD-5489,STR-2003,CUST-4954,PRD-3029,1,3902.02,3902.02,2026-02-20,Delivered,COD
ORD-5490,STR-2078,CUST-4881,PRD-3195,22,3465.44,76239.68,2025-01-10,Processing,Net Banking
ORD-5491,STR-2007,CUST-4397,PRD-3393,13,3522.89,45797.57,2025-08-09,Cancelled,Net Banking
ORD-5492,STR-2071,CUST-4142,PRD-3060,15,722.26,10833.9,2025-11-12,Delivered,Credit Card
ORD-5493,STR-2025,CUST-4352,PRD-3224,2,1305.13,2610.26,2025-02-17,Processing,UPI
ORD-5494,STR-2030,CUST-4423,PRD-3383,25,4458.43,111460.75,2026-02-11,Processing,COD
ORD-5495,STR-2006,CUST-4822,PRD-3008,24,1362.12,32690.88,2025-01-30,Delivered,UPI
ORD-5496,STR-2017,CUST-4450,PRD-3093,10,362.04,3620.4,2025-06-29,Processing,Escrow
ORD-5497,STR-2038,CUST-4133,PRD-3311,13,2471.7,32132.1,2025-03-04,Cancelled,UPI
ORD-5498,STR-2010,CUST-4257,PRD-3481,18,1148.43,20671.74,2025-12-28,Cancelled,Credit Card
ORD-5499,STR-2029,CUST-4455,PRD-3366,10,4715.92,47159.2,2026-02-04,Processing,Credit Card
ORD-5500,STR-2084,CUST-4251,PRD-3270,9,1696.47,15268.23,2025-10-05,Processing,UPI
ORD-5501,STR-2007,CUST-4355,PRD-3462,14,3571.68,50003.52,2025-11-15,Shipped,Credit Card
